"Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FGP","TH","THA","THP","TW","TWA","TWP","eFGP","FT","FTA","FTP","ORB","DRB","TRB","AST","STL","BLK","TOV","FOU","PTS","FA","PER","TSP","TPAr","FTr","ORBP","DRBP","TRBP","ASTP","STLP","BLKP","TOVP","USGP","OWS","DWS","WS","WSPFE","OBPM","DBPM","BPM","VORP","PG","SG","SF","PF","C"
"134","Larry Drew","PG","24","PHI","12","1","18.3","1.7","4.8",".345","0.3","2.2",".154","1.3","2.7",".500",".379","0.2","0.3",".667","0.1","1.2","1.3","3.8","0.5","0.0","2.1","1.1","3.8","0","4.5",".388",".448",".052","0.5","7.3","3.7","33.9","1.4","0.0","29.6","16.8","-0.5","0.1","-0.4","-0.087","-7.3","-4.1","-11.4","-0.5","0","0","0","0","0"
"135","Andre Drummond","C","21","DET","82","82","30.5","6.0","11.7",".514","0.0","0.0",".000","6.0","11.7",".515",".514","1.7","4.5",".389","5.3","8.1","13.5","0.7","0.9","1.9","1.5","3.5","13.8","0","21.4",".504",".002",".380","18.3","30.1","24.0","3.9","1.5","4.8","9.7","22.0","3.4","4.3","7.7",".147","-1.2","1.1","-0.2","1.2","0","0","0","1","1"
"136","Jared Dudley","SG","29","MIL","72","22","23.8","2.8","5.9",".468","1.0","2.7",".385","1.7","3.2",".537",".556","0.7","0.9",".716","0.6","2.4","3.1","1.8","1.0","0.2","0.9","1.6","7.2","0","12.3",".572",".454",".158","3.0","11.6","7.3","11.5","2.1","0.5","12.1","13.5","2.0","2.1","4.1",".116","0.1","0.5","0.6","1.1","0","1","1","0","0"
"137","Tim Duncan","C","38","SAS","77","77","28.9","5.4","10.6",".512","0.0","0.1",".286","5.4","10.5",".514",".513","3.0","4.0",".740","2.2","6.9","9.1","3.0","0.8","2.0","1.7","2.1","13.9","0","22.6",".560",".009",".380","8.8","26.7","17.9","16.8","1.4","5.1","12.1","22.2","4.9","4.7","9.6",".207","0.8","4.7","5.5","4.2","0","0","0","1","1"
"138","Mike Dunleavy","SF","34","CHI","63","63","29.2","3.3","7.6",".435","1.7","4.2",".407","1.6","3.5",".468",".546","1.1","1.4",".805","0.4","3.5","3.9","1.8","0.6","0.3","1.0","2.0","9.4","0","11.6",".573",".547",".181","1.7","12.7","7.3","9.7","1.1","0.8","10.4","14.2","2.4","1.7","4.1",".108","0.6","-0.2","0.4","1.1","0","1","1","0","0"
"139","Kevin Durant","SF","26","OKC","27","27","33.8","8.8","17.3",".510","2.4","5.9",".403","6.4","11.4",".565",".578","5.4","6.3",".854","0.6","6.0","6.6","4.1","0.9","0.9","2.7","1.5","25.4","1","27.6",".633",".340",".366","1.9","18.7","10.4","22.2","1.3","2.2","12.0","29.1","3.8","1.0","4.8",".252","6.3","-0.2","6.1","1.9","0","0","1","1","0"
"140","Cleanthony Early","SF","23","NYK","39","7","16.6","1.9","5.5",".355","0.6","2.2",".262","1.4","3.3",".415",".407","0.9","1.2",".750","0.6","1.9","2.5","0.9","0.6","0.3","1.0","1.5","5.4","0","8.4",".447",".393",".224","3.8","13.8","8.7","9.1","2.0","1.5","14.5","19.6","-0.8","0.4","-0.4","-0.030","-3.8","-1.3","-5.2","-0.5","0","0","1","0","0"
"141","Wayne Ellington","SG","27","LAL","65","36","25.8","3.9","9.5",".412","1.4","3.7",".370","2.5","5.8",".439",".485","0.8","1.0",".813","0.5","2.8","3.2","1.6","0.5","0.0","0.8","1.2","10.0","0","11.6",".504",".394",".104","2.0","12.3","6.9","10.2","1.0","0.1","7.2","18.5","1.1","0.1","1.2",".034","-0.4","-2.6","-3.0","-0.4","0","1","0","0","0"
"142","Monta Ellis","SG","29","DAL","80","80","33.7","7.5","16.9",".445","1.0","3.6",".285","6.5","13.4",".487",".475","2.9","3.8",".752","0.4","2.0","2.4","4.1","1.9","0.3","2.5","2.5","18.9","0","16.5",".509",".210",".224","1.4","6.4","3.9","20.5","2.8","0.8","11.7","27.9","1.4","2.2","3.6",".065","0.7","-0.7","-0.1","1.3","1","1","0","0","0"
"143","James Ennis","SF","24","MIA","62","3","17.0","1.6","4.0",".409","0.5","1.5",".326","1.1","2.5",".461",".472","1.3","1.5",".840","0.8","2.0","2.8","0.8","0.4","0.3","0.6","1.4","5.0","0","11.5",".541",".385",".381","6.0","14.0","10.1","7.2","1.3","1.4","11.9","14.6","1.2","0.8","1.9",".088","-0.9","-0.6","-1.5","0.1","0","1","1","0","0"
"144","Tyler Ennis","PG","20","TOT","33","1","12.5","1.6","4.4",".361","0.4","1.3",".279","1.2","3.1",".396",".403","0.2","0.2",".714","0.2","0.8","1.1","2.2","0.5","0.2","1.3","1.1","3.7","1","7.3",".411",".299",".049","1.9","7.7","4.8","27.3","2.2","1.0","22.2","20.6","-0.8","0.5","-0.3","-0.040","-5.2","-1.5","-6.7","-0.5","1","0","0","0","0"
"145","Jeremy Evans","SF","27","UTA","38","0","7.0","0.8","1.5",".552","0.1","0.1",".400","0.8","1.4",".566",".569","0.6","0.8",".828","0.7","1.2","1.9","0.3","0.3","0.3","0.1","0.8","2.4","1","20.5",".636",".086",".500","11.3","19.4","15.4","7.9","2.2","3.6","6.6","13.1","0.9","0.4","1.3",".241","1.5","2.0","3.5","0.4","0","0","1","1","0"
"146","Reggie Evans","PF","34","SAC","47","7","16.3","1.2","2.9",".423","0.0","0.0",".000","1.2","2.9",".430",".423","1.3","2.1",".619","2.1","4.3","6.4","0.7","0.5","0.1","1.0","1.9","3.7","0","11.7",".490",".015",".708","14.9","29.0","22.2","6.1","1.4","0.5","20.0","13.0","0.4","0.8","1.2",".074","-2.7","0.0","-2.7","-0.1","0","0","0","1","1"
"147","Tyreke Evans","SG","25","NOP","79","76","34.1","6.6","14.7",".447","0.9","2.9",".304","5.7","11.9",".482",".477","2.6","3.7",".694","1.0","4.2","5.3","6.6","1.3","0.5","3.1","2.5","16.6","1","17.7",".508",".195",".250","3.5","14.1","8.8","32.7","2.0","1.0","16.0","26.1","2.4","2.2","4.6",".082","1.7","0.1","1.9","2.6","1","1","0","0","0"
"148","Dante Exum","PG","19","UTA","82","41","22.2","1.8","5.1",".349","1.0","3.2",".314","0.8","1.9",".408",".448","0.2","0.4",".625","0.3","1.3","1.6","2.4","0.5","0.2","1.4","1.8","4.8","1","5.7",".457",".635",".077","1.7","6.6","4.2","16.6","1.2","0.6","21.5","13.8","-1.1","1.0","-0.1","-0.003","-2.6","-1.3","-3.8","-0.8","1","0","0","0","0"
"149","Festus Ezeli","C","25","GSW","46","7","11.0","1.7","3.0",".547","0.0","0.0",".000","1.7","3.0",".547",".547","1.1","1.7",".628","1.3","2.1","3.4","0.2","0.2","0.9","0.7","1.7","4.4","0","16.2",".580",".000",".561","13.3","19.7","16.6","2.5","0.7","6.2","15.6","17.7","0.8","0.9","1.7",".159","-3.0","1.2","-1.8","0.0","0","0","0","0","1"
"150","Kenneth Faried","PF","25","DEN","75","71","27.8","5.0","9.8",".507","0.0","0.1",".125","5.0","9.7",".511",".507","2.7","3.8",".691","3.2","5.7","8.9","1.2","0.8","0.8","1.6","2.8","12.6","0","18.4",".548",".011",".391","12.1","22.9","17.3","7.1","1.5","2.1","12.0","20.3","3.5","2.1","5.6",".130","-0.2","0.9","0.8","1.4","0","0","0","1","1"
"151","Jordan Farmar","PG","28","LAC","36","0","14.7","1.7","4.4",".386","1.0","2.7",".361","0.7","1.7",".426",".497","0.3","0.3",".909","0.2","0.9","1.2","1.9","0.6","0.1","0.9","1.4","4.6","0","9.9",".513",".614",".070","1.7","7.1","4.5","18.0","1.9","0.8","16.4","16.6","0.2","0.4","0.6",".053","-0.7","-1.3","-2.0","0.0","1","0","0","0","0"
"152","Derrick Favors","PF","23","UTA","74","74","30.8","6.5","12.4",".525","0.0","0.1",".167","6.5","12.3",".527",".526","3.0","4.5",".669","2.6","5.6","8.2","1.5","0.8","1.7","1.6","2.8","16.0","0","21.8",".558",".007",".362","10.0","20.7","15.4","9.4","1.4","4.3","10.2","23.8","5.0","3.3","8.3",".175","0.8","1.7","2.4","2.6","0","0","0","1","1"
"153","Raymond Felton","PG","30","DAL","29","3","9.7","1.5","3.7",".406","0.3","1.2",".294","1.1","2.5",".458",".453","0.4","0.5",".800","0.1","0.8","0.9","1.4","0.4","0.1","0.6","0.6","3.7","1","12.4",".480",".321",".142","0.8","9.4","5.1","21.9","2.0","1.2","13.8","20.7","0.0","0.2","0.2",".039","-1.8","-1.3","-3.0","-0.1","1","1","0","0","0"
"154","Landry Fields","SF","26","TOR","26","9","8.3","0.8","1.6",".488","0.0","0.1",".500","0.7","1.5",".487",".500","0.2","0.2",".833","0.4","0.6","1.0","0.6","0.4","0.0","0.3","0.3","1.8","0","10.8",".527",".049",".146","5.3","8.5","6.9","10.1","2.6","0.0","15.5","10.8","0.2","0.1","0.3",".072","-1.5","0.1","-1.5","0.0","0","1","1","0","0"
"155","Evan Fournier","SG","22","ORL","58","32","28.6","4.4","9.9",".440","1.5","3.9",".378","2.9","6.0",".480",".514","1.8","2.5",".728","0.5","2.2","2.6","2.1","0.7","0.0","1.4","2.0","12.0","0","12.4",".546",".391",".256","1.9","8.7","5.2","11.5","1.2","0.1","11.4","19.7","1.5","0.6","2.1",".059","0.2","-2.3","-2.1","-0.1","0","1","1","0","0"
"156","Randy Foye","SG","31","DEN","50","21","21.7","3.0","8.0",".368","1.9","5.3",".357","1.1","2.8",".388",".485","0.9","1.1",".818","0.2","1.5","1.7","2.4","0.7","0.2","1.2","1.9","8.7","1","11.0",".510",".654",".137","0.9","7.8","4.2","17.0","1.6","0.8","12.3","19.3","0.6","0.4","1.0",".045","0.7","-1.8","-1.1","0.2","1","1","0","0","0"
"157","Jamaal Franklin","SG","23","DEN","3","0","4.3","0.3","0.7",".500","0.3","0.7",".500","0.0","0.0",".000",".750","0.0","0.0",".000","0.3","0.3","0.7","1.0","0.0","0.3","1.0","1.3","1.0","0","4.9",".750","1.000",".000","8.0","8.6","8.3","32.8","0.0","6.0","60.0","16.6","0.0","0.0","0.0","-0.063","-4.8","-0.3","-5.1","0.0","0","1","1","0","0"
"158","Tim Frazier","PG","24","TOT","11","3","21.7","1.9","5.5",".344","0.5","1.5",".294","1.5","4.0",".364",".385","0.9","1.9",".476","0.5","2.0","2.5","5.5","0.7","0.0","2.3","2.4","5.2","0","8.1",".406",".279",".344","2.6","10.2","6.3","39.4","1.7","0.0","26.2","17.5","-0.3","0.2","-0.1","-0.017","-4.9","-2.4","-7.3","-0.3","1","0","0","0","0"
"159","Jimmer Fredette","PG","25","NOP","50","0","10.2","1.3","3.3",".380","0.2","1.0",".188","1.1","2.4",".458",".407","0.9","0.9",".956","0.2","0.6","0.8","1.2","0.3","0.0","0.7","0.9","3.6","0","9.8",".479",".289",".271","1.8","7.1","4.5","17.2","1.5","0.3","15.1","19.6","0.0","0.2","0.2",".021","-2.6","-2.9","-5.5","-0.4","1","1","0","0","0"
"160","Joel Freeland","C","27","POR","48","8","12.9","1.5","3.1",".490","0.0","0.0",".000","1.5","3.1",".490",".490","0.4","0.5",".840","1.3","2.7","4.0","0.3","0.2","0.5","0.5","1.9","3.5","0","12.2",".522",".000",".166","11.0","21.9","16.6","3.8","0.7","2.7","12.4","13.4","0.6","0.9","1.6",".122","-3.0","1.2","-1.8","0.0","0","0","0","1","1"
"161","Channing Frye","PF","31","ORL","75","51","24.9","2.5","6.5",".392","1.8","4.6",".393","0.7","1.9",".390",".532","0.4","0.5",".886","0.4","3.5","3.9","1.3","0.6","0.5","1.0","2.5","7.3","0","9.5",".546",".710",".072","1.6","16.4","8.9","7.4","1.3","1.7","13.4","14.1","0.7","1.4","2.1",".053","-0.9","0.0","-0.9","0.5","0","0","0","1","1"
"162","Danilo Gallinari","SF","26","DEN","59","27","24.2","3.9","9.6",".401","1.8","5.1",".355","2.1","4.5",".453",".496","2.9","3.2",".895","0.5","3.2","3.7","1.4","0.8","0.3","1.0","1.6","12.4","1","16.8",".563",".530",".336","2.3","14.7","8.3","9.4","1.6","1.1","8.0","21.5","3.0","1.0","3.9",".132","2.3","-1.1","1.3","1.2","0","0","1","0","0"
"163","Langston Galloway","PG","23","NYK","45","41","32.4","4.5","11.4",".399","1.4","3.9",".352","3.2","7.4",".424",".460","1.4","1.7",".808","0.8","3.4","4.2","3.3","1.2","0.3","1.4","2.9","11.8","1","12.3",".489",".344",".153","2.9","12.5","7.5","17.6","1.9","0.7","10.1","19.2","0.7","0.6","1.3",".043","0.0","-1.1","-1.1","0.3","1","1","0","0","0"
"164","Francisco Garcia","SF","33","HOU","14","0","14.3","1.2","4.5",".270","0.7","3.2",".222","0.5","1.3",".389",".349","0.1","0.3",".250","0.2","1.0","1.2","1.1","0.6","0.4","0.7","1.4","3.2","0","3.6",".347",".714",".063","1.7","7.7","4.7","11.0","2.2","1.9","13.4","16.2","-0.4","0.2","-0.2","-0.044","-5.0","-0.2","-5.3","-0.2","0","1","1","0","0"
"165","Kevin Garnett","PF","38","TOT","47","47","20.3","3.0","6.5",".467","0.0","0.1",".143","3.0","6.4",".475",".469","0.8","1.0",".800","1.0","5.6","6.6","1.6","1.0","0.4","1.0","2.3","6.9","1","15.2",".496",".023",".147","5.7","31.1","18.3","13.1","2.5","1.4","12.4","17.8","0.4","1.5","1.9",".096","-2.6","2.4","-0.2","0.4","0","0","0","1","1"
"166","Marc Gasol","C","30","MEM","81","81","33.2","6.5","13.2",".494","0.0","0.2",".176","6.5","13.0",".500",".496","4.3","5.4",".795","1.4","6.4","7.8","3.8","0.9","1.6","2.2","2.6","17.4","0","21.7",".558",".016",".410","4.9","21.8","13.4","19.7","1.4","4.0","12.2","24.6","5.5","4.7","10.2",".182","1.3","3.5","4.8","4.6","0","0","0","0","1"
"167","Pau Gasol","PF","34","CHI","78","78","34.4","7.3","14.8",".494","0.2","0.3",".462","7.2","14.4",".495",".500","3.8","4.7",".803","2.8","9.0","11.8","2.7","0.3","1.9","2.0","1.9","18.5","1","22.7",".550",".023",".317","9.2","27.6","18.6","14.4","0.5","4.0","10.7","24.7","6.0","4.4","10.4",".187","0.7","2.1","2.8","3.2","0","0","0","1","1"
"168","Rudy Gay","SF","28","SAC","68","67","35.4","7.5","16.4",".455","1.2","3.2",".359","6.3","13.2",".479",".491","5.0","5.8",".858","1.4","4.4","5.9","3.7","1.0","0.6","2.7","2.3","21.1","1","19.7",".556",".197",".352","4.8","13.7","9.4","19.0","1.5","1.3","12.4","27.0","4.8","1.3","6.1",".122","2.8","-0.7","2.1","2.5","0","0","1","1","0"
"169","Alonzo Gee","SF","27","TOT","54","2","12.3","1.6","3.4",".468","0.2","0.6",".371","1.4","2.8",".490",".503","1.0","1.4",".701","0.7","1.1","1.7","0.5","0.6","0.1","0.6","1.1","4.5","1","13.0",".548",".188",".414","5.9","9.5","7.7","5.8","2.7","0.8","13.0","16.7","0.6","0.6","1.2",".086","-1.3","0.3","-1.0","0.2","0","1","1","0","0"
"170","Paul George","SF","24","IND","6","0","15.2","3.0","8.2",".367","1.5","3.7",".409","1.5","4.5",".333",".459","1.3","1.8",".727","0.7","3.0","3.7","1.0","0.8","0.2","2.0","1.8","8.8","0","13.0",".492",".449",".224","4.9","21.7","13.4","11.8","2.8","0.9","18.2","32.8","-0.2","0.2","0.0","-0.008","-2.7","-0.7","-3.3","0.0","0","0","1","1","0"
"171","Taj Gibson","PF","29","CHI","62","17","27.3","4.1","8.2",".502","0.0","0.0",".000","4.1","8.2",".502",".502","2.1","3.0",".717","2.6","3.8","6.4","1.1","0.6","1.2","1.2","2.6","10.3","1","16.1",".545",".000",".364","10.7","14.6","12.7","6.9","1.1","3.2","11.6","17.6","2.7","2.1","4.8",".137","-0.6","1.1","0.6","1.1","0","0","0","1","1"
"172","Manu Ginobili","SG","37","SAS","70","0","22.7","3.6","8.4",".426","1.3","3.7",".345","2.3","4.7",".489",".502","2.1","2.9",".721","0.4","2.6","3.0","4.2","1.0","0.3","2.2","2.0","10.5","1","16.2",".544",".438",".346","2.0","12.8","7.5","28.6","2.2","0.9","18.5","23.9","1.4","2.3","3.7",".111","1.4","0.3","1.7","1.5","0","1","1","0","0"
"173","Rudy Gobert","C","22","UTA","82","37","26.3","3.1","5.2",".604","0.0","0.0",".000","3.1","5.2",".607",".604","2.1","3.3",".623","3.2","6.2","9.5","1.3","0.8","2.3","1.4","2.1","8.4","1","21.6",".627",".005",".639","14.3","27.2","20.7","8.2","1.6","7.0","16.9","14.0","5.0","4.3","9.3",".206","0.7","5.1","5.8","4.3","0","0","0","0","1"
"174","Drew Gooden","PF","33","WAS","51","7","16.9","2.2","5.4",".399","0.5","1.2",".390","1.7","4.3",".401",".440","0.7","0.9",".773","1.4","3.0","4.4","1.0","0.4","0.2","0.5","1.8","5.4","0","11.9",".469",".214",".159","9.6","19.3","14.5","8.6","1.2","0.8","8.7","17.0","0.5","1.2","1.7",".094","-1.8","0.2","-1.6","0.1","0","0","0","1","1"
"175","Archie Goodwin","SG","20","PHO","41","2","13.0","1.9","4.9",".393","0.3","1.0",".293","1.6","3.9",".419",".423","1.5","2.0",".735","0.7","1.1","1.8","1.1","0.4","0.2","1.2","1.3","5.6","1","11.2",".486",".204",".413","5.5","9.7","7.6","12.6","1.7","1.3","16.8","23.4","-0.2","0.4","0.2",".014","-3.3","-1.2","-4.5","-0.3","1","1","0","0","0"
"176","Aaron Gordon","PF","19","ORL","47","8","17.0","2.0","4.4",".447","0.3","1.0",".271","1.7","3.4",".500",".478","0.9","1.3",".721","1.0","2.6","3.6","0.7","0.4","0.5","0.8","1.8","5.2","1","11.4",".517",".231",".293","6.4","17.8","12.0","6.3","1.3","2.2","13.9","15.5","0.3","0.7","1.0",".060","-2.8","0.0","-2.8","-0.2","0","0","1","1","0"
"177","Ben Gordon","SG","31","ORL","56","0","14.1","2.3","5.3",".437","0.6","1.7",".361","1.7","3.5",".475",".497","1.0","1.2",".836","0.1","1.0","1.1","0.9","0.3","0.0","1.0","1.1","6.2","0","10.6",".538",".329",".227","0.8","8.3","4.5","10.3","0.9","0.1","14.5","21.8","0.1","0.2","0.3",".015","-2.5","-3.6","-6.1","-0.8","0","1","0","0","0"
"178","Drew Gordon","PF","24","PHI","9","0","7.9","0.9","2.1",".421","0.0","0.3",".000","0.9","1.8",".500",".421","0.1","0.2",".500","0.8","1.2","2.0","0.2","0.1","0.0","0.9","0.8","1.9","0","3.7",".428",".158",".105","10.2","17.7","13.7","4.8","0.7","0.0","28.7","17.1","-0.2","0.1","-0.1","-0.093","-9.0","-2.3","-11.3","-0.2","0","0","0","1","0"
"179","Eric Gordon","SG","26","NOP","61","60","33.1","4.7","11.4",".411","2.3","5.2",".448","2.4","6.2",".380",".512","1.8","2.2",".805","0.5","2.1","2.6","3.8","0.8","0.2","2.0","2.4","13.4","0","12.7",".544",".454",".192","1.6","7.4","4.5","17.6","1.3","0.5","14.0","19.8","2.2","0.7","2.9",".069","1.4","-2.0","-0.6","0.7","0","1","0","0","0"
"180","Marcin Gortat","C","30","WAS","82","82","29.9","5.4","9.5",".566","0.0","0.0",".000","5.4","9.4",".569",".566","1.5","2.1",".703","2.2","6.5","8.7","1.2","0.6","1.3","1.2","2.3","12.2","0","18.2",".587",".004",".226","8.5","24.1","16.5","6.5","1.0","3.6","10.5","17.6","4.4","4.2","8.6",".168","-0.4","2.3","1.8","2.4","0","0","0","0","1"
"181","Danny Granger","SF","31","MIA","30","6","20.4","2.2","5.4",".401","1.0","2.8",".357","1.2","2.6",".449",".494","0.9","1.2",".757","0.7","2.0","2.7","0.6","0.4","0.2","0.8","2.2","6.3","0","8.6",".527",".519",".228","4.0","11.5","7.8","4.4","1.1","0.8","11.9","15.5","0.2","0.3","0.6",".046","-1.5","-1.8","-3.2","-0.2","0","0","1","0","0"
"182","Jerami Grant","SF","20","PHI","65","11","21.2","1.9","5.4",".352","0.8","2.4",".314","1.2","3.0",".383",".422","1.8","3.0",".591","0.8","2.3","3.0","1.2","0.6","1.0","1.3","2.2","6.3","1","8.7",".470",".443",".548","3.7","12.3","7.8","9.4","1.5","4.0","16.3","16.5","-0.9","1.4","0.5",".019","-4.3","1.0","-3.3","-0.5","0","0","1","1","0"
"183","Danny Green","SG","27","SAS","81","80","28.5","4.0","9.1",".436","2.4","5.6",".418","1.6","3.5",".466",".566","1.4","1.6",".874","0.7","3.6","4.2","2.0","1.2","1.1","1.1","2.0","11.7","0","16.5",".596",".619",".172","2.7","13.9","8.4","10.3","2.2","2.8","10.5","17.5","4.0","3.9","7.8",".163","2.8","2.2","5.0","4.1","0","1","1","0","0"
"184","Draymond Green","PF","24","GSW","79","79","31.5","4.3","9.7",".443","1.4","4.2",".337","2.9","5.5",".523",".516","1.7","2.5",".660","1.4","6.7","8.2","3.7","1.6","1.3","1.7","3.2","11.7","0","16.4",".540",".430",".261","5.1","22.4","14.0","16.1","2.4","2.9","13.5","17.2","3.3","5.2","8.5",".163","1.0","4.0","5.0","4.4","0","0","1","1","0"
"185","Erick Green","PG","23","DEN","43","1","9.5","1.4","3.8",".377","0.3","1.1",".298","1.1","2.7",".409",".420","0.2","0.3",".833","0.2","0.6","0.7","0.9","0.3","0.0","0.3","0.6","3.4","0","8.9",".436",".290",".074","1.8","6.6","4.1","15.1","1.5","0.0","7.7","19.1","-0.1","0.1","0.0",".000","-2.7","-2.7","-5.4","-0.3","1","1","0","0","0"
"186","Gerald Green","SG","29","PHO","74","4","19.5","4.4","10.5",".416","1.9","5.2",".354","2.5","5.3",".478",".504","1.3","1.6",".825","0.4","2.1","2.5","1.2","0.6","0.2","1.4","2.0","11.9","1","15.4",".532",".497",".154","2.5","11.7","7.0","10.9","1.4","0.6","11.1","28.4","1.0","1.0","1.9",".065","0.8","-3.3","-2.4","-0.2","0","1","1","0","0"
"187","JaMychal Green","PF","24","TOT","24","1","6.8","1.1","2.0",".574","0.0","0.3",".000","1.1","1.7",".659",".574","0.3","0.4",".800","0.8","1.1","1.9","0.2","0.2","0.2","0.6","1.0","2.6","1","14.9",".603",".128",".213","13.3","18.0","15.7","4.0","1.6","2.4","21.4","18.3","0.1","0.3","0.4",".119","-2.0","-0.1","-2.1","0.0","0","0","0","1","0"
"188","Jeff Green","SF","28","TOT","78","70","31.5","5.3","12.4",".430","1.2","3.7",".332","4.1","8.7",".473",".480","3.1","3.7",".833","0.8","3.4","4.2","1.7","0.7","0.4","1.4","1.9","15.0","1","14.4",".534",".302",".297","2.9","12.1","7.5","8.8","1.1","1.1","9.0","21.9","2.7","2.4","5.2",".101","0.1","-0.8","-0.7","0.8","0","1","1","0","0"
"189","Willie Green","SG","33","ORL","52","2","18.3","2.3","5.9",".386","0.8","2.3",".347","1.5","3.6",".411",".454","0.5","0.7",".824","0.3","1.3","1.5","1.3","0.5","0.1","0.9","1.6","5.9","0","7.9",".477",".395",".111","1.6","7.9","4.7","10.9","1.4","0.4","13.0","17.6","-0.4","0.4","-0.1","-0.003","-2.8","-2.1","-4.9","-0.7","0","1","0","0","0"
"190","Blake Griffin","PF","25","LAC","67","67","35.2","8.6","17.1",".502","0.1","0.4",".400","8.4","16.7",".504",".506","4.6","6.4",".728","1.9","5.7","7.6","5.3","0.9","0.5","2.3","2.9","21.9","1","22.8",".551",".022",".373","6.1","17.9","12.1","26.2","1.4","1.2","10.2","28.4","6.6","2.4","9.0",".183","3.1","1.0","4.1","3.6","0","0","0","1","1"
"191","Jorge Gutierrez","PG","26","TOT","20","1","8.8","1.1","2.1",".537","0.0","0.2",".000","1.1","1.9",".579",".537","0.5","0.7",".692","0.3","1.0","1.3","1.1","0.3","0.0","0.6","1.3","2.7","0","11.0",".567",".073",".317","3.3","12.9","8.1","19.6","1.8","0.0","20.4","15.2","0.1","0.2","0.3",".088","-2.5","-0.6","-3.1","0.0","1","0","0","0","0"
"192","P.J. Hairston","SG","22","CHO","45","2","15.3","1.9","6.0",".323","1.1","3.6",".301","0.8","2.4",".358",".414","0.7","0.8",".861","0.5","1.6","2.0","0.5","0.5","0.3","0.5","1.4","5.6","0","9.0",".446",".606",".134","3.4","11.5","7.4","5.1","1.6","1.5","7.2","20.4","-0.5","0.8","0.3",".022","-2.2","-1.3","-3.5","-0.3","0","1","1","0","0"
"193","Jordan Hamilton","SF","24","LAC","14","2","8.7","1.0","2.5",".400","0.7","1.5",".476","0.3","1.0",".286",".543","0.0","0.0",".000","0.1","1.0","1.1","0.5","0.1","0.0","0.3","1.0","2.7","0","8.3",".543",".600",".000","1.9","12.7","7.4","8.2","0.8","0.0","10.3","14.4","0.1","0.1","0.1",".059","-1.1","-2.1","-3.2","0.0","0","0","1","0","0"
"194","Justin Hamilton","C","24","TOT","41","14","17.4","2.1","4.3",".478","0.2","0.8",".323","1.8","3.6",".510",".506","1.0","1.1",".830","1.4","1.9","3.3","0.9","0.7","0.7","0.6","1.7","5.3","0","14.6",".551",".174",".264","9.3","12.7","11.0","8.1","2.0","3.4","11.6","14.2","1.0","0.5","1.5",".102","-0.1","0.9","0.7","0.5","0","0","0","1","1"
"195","Tyler Hansbrough","PF","29","TOR","74","8","14.3","1.2","2.2",".521","0.0","0.1",".143","1.1","2.1",".538",".524","1.3","1.9",".698","1.4","2.1","3.6","0.3","0.4","0.2","0.3","1.9","3.6","0","13.3",".597",".042",".842","11.6","17.3","14.4","2.8","1.5","1.1","8.1","10.5","2.6","0.9","3.4",".156","0.1","-0.5","-0.5","0.4","0","0","0","1","1"
"196","Tim Hardaway","SG","22","NYK","70","30","24.0","4.0","10.2",".389","1.7","5.1",".342","2.3","5.2",".435",".474","1.8","2.2",".801","0.2","2.1","2.2","1.8","0.3","0.2","1.2","1.7","11.5","0","12.1",".512",".494",".218","0.8","10.2","5.4","13.5","0.6","0.7","9.5","23.8","0.8","0.0","0.8",".023","0.1","-4.2","-4.1","-0.9","0","0","0","0","0"
"197","James Harden","SG","25","HOU","81","81","36.8","8.0","18.1",".440","2.6","6.9",".375","5.4","11.3",".480",".511","8.8","10.2",".868","0.9","4.7","5.7","7.0","1.9","0.7","4.0","2.6","27.4","0","26.7",".605",".378",".561","2.8","14.2","8.5","34.6","2.6","1.6","14.9","31.3","12.2","4.2","16.4",".265","7.4","1.0","8.4","7.8","0","1","1","0","0"
"198","Maurice Harkless","SF","21","ORL","45","4","15.0","1.4","3.5",".399","0.2","1.2",".179","1.2","2.3",".520",".430","0.5","0.9",".537","0.8","1.5","2.4","0.6","0.7","0.2","0.6","1.5","3.5","0","8.4",".449",".354",".259","6.3","11.6","8.9","5.4","2.4","1.1","13.3","13.7","-0.3","0.6","0.3",".021","-3.1","0.2","-2.9","-0.1","0","0","1","0","0"
"199","Devin Harris","PG","31","DAL","76","3","22.2","2.9","6.9",".418","1.3","3.5",".357","1.6","3.4",".481",".509","1.7","2.1",".815","0.2","1.6","1.8","3.1","1.0","0.2","1.1","1.9","8.8","0","14.8",".559",".508",".309","0.8","8.0","4.4","20.4","2.3","0.7","12.5","18.0","2.9","1.3","4.2",".120","1.9","-0.8","1.2","1.3","1","1","0","0","0"
"200","Gary Harris","SG","20","DEN","55","6","13.1","1.2","3.9",".304","0.4","1.9",".204","0.8","2.1",".395",".353","0.6","0.9",".745","0.4","0.8","1.2","0.5","0.7","0.1","0.7","1.3","3.4","1","4.9",".395",".475",".217","3.0","6.7","4.8","5.9","2.7","0.8","13.8","16.6","-1.2","0.5","-0.7","-0.046","-4.2","-0.1","-4.3","-0.4","0","1","0","0","0"
