"Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FGP","TH","THA","THP","TW","TWA","TWP","eFGP","FT","FTA","FTP","ORB","DRB","TRB","AST","STL","BLK","TOV","FOU","PTS","FA","PER","TSP","TPAr","FTr","ORBP","DRBP","TRBP","ASTP","STLP","BLKP","TOVP","USGP","OWS","DWS","WS","WSPFE","OBPM","DBPM","BPM","VORP","PG","SG","SF","PF","C"
"68","Shannon Brown","SG","28","TOT","29","1","8.7","0.8","2.3",".364","0.0","0.1",".000","0.8","2.2",".375",".364","0.5","0.7",".714","0.2","0.7","1.0","0.3","0.4","0.0","0.6","0.8","2.2","0","4.7",".419",".030",".318","3.2","9.5","6.4","5.0","2.7","0.0","19.3","17.1","-0.5","0.3","-0.3","-0.050","-6.8","-0.3","-7.0","-0.3","0","1","0","0","0"
"69","Kobe Bryant","SG","35","LAL","6","6","29.5","5.2","12.2",".425","0.5","2.7",".188","4.7","9.5",".491",".445","3.0","3.5",".857","0.3","4.0","4.3","6.3","1.2","0.2","5.7","1.5","13.8","0","10.7",".505",".219",".288","1.2","14.5","7.8","34.6","1.9","0.4","29.2","28.7","-0.5","0.1","-0.4","-0.097","-4.7","-1.3","-5.9","-0.2","0","1","1","0","0"
"70","Chase Budinger","SF","25","MIN","41","8","18.3","2.4","6.2",".394","1.0","2.9",".350","1.4","3.3",".433",".476","0.8","1.0",".821","0.5","2.0","2.5","0.8","0.5","0.0","0.6","1.4","6.7","0","9.7",".505",".472",".154","2.7","12.5","7.5","6.2","1.2","0.2","8.1","16.7","0.3","0.6","0.9",".059","-1.3","-1.3","-2.6","-0.1","0","1","1","0","0"
"71","Reggie Bullock","SF","22","LAC","43","0","9.2","1.0","2.8",".355","0.5","1.7",".301","0.5","1.1",".438",".446","0.2","0.2",".778","0.3","1.0","1.3","0.3","0.2","0.0","0.3","0.6","2.7","1","6.7",".460",".603",".074","3.2","11.7","7.6","4.3","1.1","0.2","9.4","15.4","-0.2","0.3","0.2",".019","-2.9","-1.8","-4.7","-0.3","0","1","1","0","0"
"72","Trey Burke","PG","21","UTA","70","68","32.3","4.9","12.8",".380","1.6","4.8",".330","3.3","8.0",".410",".442","1.5","1.6",".903","0.5","2.4","3.0","5.7","0.6","0.1","1.9","2.1","12.8","1","12.6",".473",".375",".126","1.8","9.0","5.3","29.4","1.0","0.2","12.2","21.8","1.0","0.0","0.9",".020","0.5","-3.0","-2.5","-0.3","1","0","0","0","0"
"73","Alec Burks","SG","22","UTA","78","12","28.1","4.9","10.7",".457","0.6","1.8",".350","4.2","8.8",".480",".487","3.6","4.8",".748","0.8","2.5","3.3","2.7","0.9","0.2","1.9","2.4","14.0","0","15.8",".547",".172",".449","3.0","10.7","6.8","16.9","1.7","0.5","13.0","23.9","2.6","0.6","3.2",".070","0.5","-1.7","-1.2","0.5","1","1","0","0","0"
"74","Caron Butler","SF","33","TOT","56","13","25.3","3.8","9.6",".394","1.8","4.4",".394","2.1","5.2",".395",".485","1.1","1.3",".840","0.4","3.7","4.1","1.5","0.8","0.3","1.1","2.1","10.5","0","12.2",".512",".461",".139","1.7","16.8","9.2","9.6","1.7","1.0","9.5","20.1","0.6","1.2","1.8",".062","-0.7","-1.4","-2.1","0.0","0","0","1","0","0"
"75","Jimmy Butler","SG","24","CHI","67","67","38.7","4.1","10.3",".397","1.0","3.6",".283","3.1","6.8",".457",".446","3.9","5.0",".769","1.3","3.6","4.9","2.6","1.9","0.5","1.5","1.6","13.1","0","13.5",".522",".346",".488","3.9","10.5","7.2","11.1","2.6","1.1","10.8","16.8","2.4","4.6","7.1",".131","0.0","2.4","2.4","2.9","0","1","1","0","0"
"76","Rasual Butler","SG","34","IND","50","2","7.6","1.0","2.2",".464","0.5","1.2",".419","0.5","1.0",".521",".582","0.2","0.3",".571","0.1","0.7","0.8","0.3","0.1","0.2","0.2","0.6","2.7","0","12.2",".585",".564",".127","1.9","9.9","6.1","7.4","1.0","1.8","8.7","15.4","0.5","0.6","1.1",".138","-0.6","-0.3","-0.9","0.1","0","1","1","0","0"
"77","Dwight Buycks","PG","24","TOR","14","0","10.4","1.1","3.4",".313","0.4","1.2",".294","0.7","2.2",".323",".365","0.6","0.6",".889","0.3","1.4","1.6","0.7","0.6","0.0","0.7","0.8","3.1","0","7.2",".414",".354",".188","3.2","15.2","9.2","10.6","2.9","0.0","16.1","19.3","-0.2","0.2","0.0","-0.009","-4.8","0.2","-4.5","-0.1","1","0","0","0","0"
"78","Andrew Bynum","C","26","TOT","26","19","19.8","3.6","8.7",".418","0.0","0.0",".000","3.6","8.7",".418",".418","1.4","1.9",".755","2.0","3.5","5.6","1.1","0.2","1.1","1.3","1.2","8.7","0","15.2",".456",".000",".218","11.4","20.3","15.8","9.7","0.6","4.7","12.1","24.3","-0.2","0.6","0.4",".038","-4.1","0.6","-3.4","-0.2","0","0","0","0","1"
"79","Will Bynum","PG","31","DET","56","3","18.8","3.3","7.7",".428","0.4","1.1",".323","2.9","6.6",".446",".451","1.7","2.2",".802","0.4","1.3","1.8","3.9","0.7","0.1","1.8","2.2","8.7","0","14.4",".502",".144",".281","2.4","8.2","5.1","32.5","1.9","0.5","17.6","23.8","0.6","0.4","1.0",".047","-0.7","-2.8","-3.5","-0.4","1","0","0","0","0"
"80","Nick Calathes","SG","24","MEM","71","7","16.5","2.0","4.4",".457","0.3","0.9",".311","1.7","3.5",".492",".487","0.6","1.0",".611","0.3","1.6","1.9","2.9","0.9","0.1","1.4","1.6","4.9","0","12.3",".506",".196",".232","2.3","11.5","6.9","26.5","3.0","0.6","22.8","17.5","-0.1","1.6","1.5",".062","-1.9","0.8","-1.1","0.3","1","1","0","0","0"
"81","Jose Calderon","PG","32","DAL","81","81","30.5","4.2","9.2",".456","2.4","5.2",".449","1.9","4.0",".464",".584","0.6","0.8",".825","0.4","2.0","2.4","4.7","0.9","0.1","1.3","1.7","11.4","1","15.2",".596",".568",".084","1.4","7.6","4.5","22.4","1.4","0.4","11.7","16.2","5.4","0.8","6.3",".122","3.3","-2.0","1.3","2.1","1","0","0","0","0"
"82","Kentavious Caldwell-Pope","SG","20","DET","80","41","19.8","2.3","5.8",".396","0.7","2.3",".319","1.5","3.4",".447",".460","0.6","0.8",".770","0.5","1.5","2.0","0.7","0.9","0.2","0.4","1.8","5.9","1","9.4",".483",".402",".133","2.5","8.6","5.4","5.0","2.4","0.6","5.4","13.9","1.0","0.8","1.8",".055","-1.2","-0.8","-2.1","0.0","0","1","0","0","0"
"83","Isaiah Canaan","PG","22","HOU","22","0","11.5","1.4","4.0",".356","0.8","2.5",".327","0.6","1.5",".406",".460","1.0","1.3",".724","0.3","0.8","1.1","1.0","0.4","0.2","1.0","1.1","4.6","0","9.5",".506",".632",".333","3.3","7.1","5.3","13.2","1.6","1.2","17.4","21.0","0.0","0.2","0.2",".031","-1.4","-2.0","-3.4","-0.1","1","0","0","0","0"
"84","DeMarre Carroll","SF","27","ATL","73","73","32.1","4.1","8.8",".470","1.3","3.7",".362","2.8","5.1",".548",".546","1.5","1.9",".773","1.5","4.1","5.5","1.8","1.5","0.3","1.1","2.6","11.1","0","13.9",".575",".417",".220","5.3","14.5","10.0","8.9","2.3","0.7","10.1","15.2","3.2","2.6","5.8",".119","1.0","1.1","2.1","2.4","0","0","1","1","0"
"85","Vince Carter","SG","37","DAL","81","0","24.4","4.1","10.0",".407","1.8","4.6",".394","2.3","5.4",".418",".497","2.0","2.4",".821","0.8","2.7","3.5","2.6","0.8","0.4","1.3","2.6","11.9","1","15.9",".539",".457",".242","4.0","12.6","8.3","16.5","1.6","1.5","10.7","23.1","3.0","1.3","4.3",".105","2.2","-1.0","1.1","1.6","0","1","1","0","0"
"86","Michael Carter-Williams","PG","22","PHI","70","70","34.5","6.1","15.1",".405","0.8","3.0",".264","5.3","12.1",".440",".431","3.7","5.2",".703","1.4","4.8","6.2","6.3","1.9","0.6","3.5","3.0","16.7","1","15.5",".480",".197",".348","4.3","15.6","9.8","30.2","2.6","1.4","16.9","25.7","-0.8","2.1","1.3",".026","-0.6","0.4","-0.2","1.1","1","0","0","0","0"
"87","Omri Casspi","PF","25","HOU","71","2","18.1","2.4","5.8",".422","0.9","2.5",".347","1.6","3.3",".479",".496","1.2","1.7",".680","0.8","2.9","3.7","1.2","0.6","0.2","1.0","1.4","6.9","1","12.9",".528",".429",".298","5.1","16.8","11.3","10.5","1.7","0.8","13.4","18.3","1.0","1.4","2.4",".091","-0.6","-0.2","-0.8","0.4","0","0","1","1","0"
"88","Mario Chalmers","PG","27","MIA","73","73","29.8","3.5","7.7",".454","1.2","3.1",".385","2.3","4.6",".500",".531","1.7","2.2",".742","0.6","2.4","2.9","4.9","1.6","0.2","2.2","2.9","9.8","0","14.0",".567",".404",".291","2.5","9.6","6.2","24.3","2.9","0.6","20.4","17.4","2.4","2.5","4.8",".106","1.0","0.2","1.2","1.7","1","1","0","0","0"
"89","Tyson Chandler","C","31","NYK","55","55","30.2","3.5","5.9",".593","0.0","0.0",".000","3.5","5.8",".595",".593","1.8","2.8",".632","2.9","6.7","9.6","1.1","0.7","1.1","1.3","2.6","8.7","0","16.4",".615",".003",".481","10.9","27.0","18.7","5.5","1.2","3.4","15.4","12.9","3.1","1.9","4.9",".143","-0.6","1.8","1.3","1.4","0","0","0","0","1"
"90","Wilson Chandler","SF","26","DEN","62","55","31.1","5.0","11.9",".416","2.0","5.7",".348","3.0","6.2",".478",".499","1.8","2.5",".724","0.9","3.8","4.7","1.8","0.7","0.5","1.3","3.1","13.6","0","12.4",".526",".476",".206","3.2","13.3","8.2","9.3","1.2","1.2","8.9","19.5","1.8","1.2","3.1",".076","0.7","-0.6","0.2","1.1","0","1","1","0","0"
"91","Josh Childress","SF","30","NOP","4","0","6.0","0.0","0.0",".000","0.0","0.0",".000","0.0","0.0",".000",".000","0.0","0.0",".000","0.0","0.8","0.8","0.5","0.3","0.0","0.3","0.3","0.0","0","3.9",".000",".000",".000","0.0","14.7","7.3","10.7","2.2","0.0","100.0","1.9","0.0","0.0","0.0","-0.003","-6.2","2.0","-4.3","0.0","0","1","1","0","0"
"92","Dionte Christmas","SF","27","PHO","31","0","6.4","0.7","2.0",".355","0.3","1.0",".290","0.4","1.0",".419",".427","0.6","0.8",".750","0.4","0.8","1.2","0.3","0.1","0.1","0.2","0.6","2.3","0","11.1",".489",".500",".387","7.4","14.1","10.8","5.8","0.5","1.1","7.6","17.4","0.2","0.1","0.3",".083","-1.1","-2.5","-3.6","-0.1","1","1","0","0","0"
"93","Earl Clark","PF","26","TOT","54","17","14.2","1.8","4.8",".372","0.8","2.3",".336","1.0","2.6",".403",".450","0.4","0.6",".647","0.4","2.2","2.6","0.3","0.3","0.5","0.6","1.2","4.8","0","9.1",".466",".467",".130","3.2","18.2","10.5","3.7","1.1","2.8","10.1","17.9","-0.4","0.8","0.3",".020","-3.9","-0.9","-4.8","-0.5","0","0","1","1","0"
"94","Ian Clark","SG","22","UTA","23","0","7.5","1.1","2.9",".388","0.5","1.3",".355","0.7","1.6",".417",".470","0.2","0.3",".714","0.1","0.7","0.8","0.7","0.3","0.1","0.6","1.0","3.0","1","9.2",".485",".463",".104","1.9","11.1","6.4","14.7","2.4","0.9","16.7","22.4","-0.2","0.1","-0.1","-0.025","-2.6","-2.1","-4.7","-0.1","1","1","0","0","0"
"95","Victor Claver","SF","25","POR","21","0","8.8","0.8","2.0",".405","0.1","0.9",".167","0.7","1.1",".583",".440","0.5","0.5",".909","0.4","1.4","1.9","0.6","0.1","0.1","0.5","0.8","2.2","0","8.8",".502",".429",".262","5.3","17.4","11.4","9.1","0.8","1.1","19.0","13.7","0.0","0.2","0.2",".047","-3.0","0.0","-3.0","0.0","0","1","1","0","0"
"96","Norris Cole","PG","25","MIA","82","6","24.6","2.5","6.1",".414","0.7","2.1",".345","1.8","4.0",".451",".474","0.6","0.8",".779","0.2","1.7","2.0","3.0","0.9","0.1","1.5","1.9","6.4","0","8.8",".497",".348",".136","1.1","8.6","5.0","17.9","2.0","0.2","19.3","15.6","-0.5","1.7","1.2",".029","-2.2","-0.8","-3.0","-0.5","1","1","0","0","0"
"97","Jason Collins","C","35","BRK","22","1","7.8","0.5","1.1",".458","0.0","0.1",".000","0.5","1.0",".524",".458","0.1","0.2",".750","0.3","0.5","0.9","0.2","0.4","0.0","0.3","1.4","1.1","0","4.1",".485",".125",".167","4.9","8.3","6.6","3.5","2.4","0.5","21.4","8.9","-0.1","0.1","0.1",".017","-4.1","0.5","-3.6","-0.1","0","0","0","1","1"
"98","Darren Collison","PG","26","LAC","80","35","25.9","4.1","8.7",".467","0.9","2.4",".376","3.2","6.3",".501",".518","2.4","2.8",".857","0.6","1.8","2.4","3.7","1.2","0.2","1.7","1.9","11.4","1","16.2",".575",".272",".323","2.6","7.3","5.0","21.9","2.2","0.6","14.3","19.7","3.8","2.0","5.9",".136","1.4","-0.4","1.0","1.6","1","0","0","0","0"
"99","Nick Collison","PF","33","OKC","81","0","16.7","1.7","3.0",".556","0.0","0.2",".235","1.6","2.8",".580",".564","0.8","1.1",".710","1.4","2.2","3.6","1.3","0.4","0.3","0.9","2.3","4.2","1","11.8",".599",".071",".386","10.2","14.1","12.2","10.9","1.1","1.7","20.1","11.6","2.0","1.6","3.6",".128","-0.5","1.1","0.6","0.9","0","0","0","1","1"
"100","Mike Conley","PG","26","MEM","73","73","33.5","6.3","14.1",".450","1.4","4.0",".361","4.9","10.1",".484",".500","3.1","3.8",".815","0.6","2.4","2.9","6.0","1.5","0.2","2.1","1.9","17.2","0","20.0",".545",".283",".268","2.0","8.4","5.2","30.1","2.4","0.4","11.5","24.6","5.5","2.7","8.2",".161","4.1","-0.7","3.4","3.3","1","0","0","0","0"
"101","Chris Copeland","SF","29","IND","41","0","6.5","1.3","2.9",".470","0.8","1.9",".418","0.5","0.9",".579",".611","0.2","0.3",".714","0.2","0.6","0.8","0.4","0.1","0.2","0.3","0.9","3.7","1","17.6",".621",".675",".120","3.1","10.1","6.8","12.6","0.6","2.0","10.2","23.7","0.6","0.4","1.0",".186","3.5","-2.1","1.4","0.2","0","0","1","1","0"
"102","DeMarcus Cousins","C","23","SAC","71","71","32.4","8.3","16.8",".496","0.0","0.1",".000","8.3","16.7",".499",".496","6.1","8.4",".726","3.1","8.6","11.7","2.9","1.5","1.3","3.5","3.8","22.7","0","26.1",".555",".006",".500","10.6","30.5","20.4","17.8","2.4","3.2","14.7","32.7","4.1","3.8","7.9",".166","1.9","2.9","4.7","3.9","0","0","0","1","1"
"103","Robert Covington","SF","23","HOU","7","0","4.9","0.9","2.0",".429","0.6","1.6",".364","0.3","0.4",".667",".571","0.0","0.0",".000","0.3","0.4","0.7","0.0","0.3","0.0","0.1","0.4","2.3","1","15.0",".571",".786",".000","6.9","9.3","8.2","0.0","2.9","0.0","6.7","19.3","0.1","0.0","0.1",".122","1.3","-4.9","-3.6","0.0","0","0","1","1","0"
"104","Allen Crabbe","SG","21","POR","15","0","6.7","0.8","2.2",".364","0.4","0.9",".429","0.4","1.3",".316",".455","0.2","0.3",".750","0.1","0.5","0.6","0.4","0.1","0.1","0.2","0.7","2.2","0","7.7",".475",".424",".121","1.1","8.5","4.8","8.7","1.0","0.7","7.9","16.5","0.0","0.1","0.1",".037","-2.7","-2.1","-4.7","-0.1","1","1","0","0","0"
"105","Jamal Crawford","SG","33","LAC","69","24","30.3","6.1","14.7",".416","2.3","6.5",".361","3.8","8.2",".460",".496","4.0","4.7",".866","0.5","1.8","2.3","3.2","0.9","0.2","2.0","1.7","18.6","0","17.3",".556",".441",".318","1.9","6.4","4.2","17.4","1.4","0.4","10.5","27.2","3.8","1.5","5.3",".122","2.7","-2.6","0.2","1.2","0","1","1","0","0"
"106","Jordan Crawford","SG","25","TOT","81","35","23.0","4.0","9.7",".415","1.1","3.5",".316","2.9","6.2",".471",".472","1.8","2.1",".864","0.3","1.9","2.3","3.5","0.6","0.1","1.7","1.5","11.0","0","14.3",".516",".362",".214","1.7","9.5","5.5","25.1","1.3","0.2","13.4","23.7","1.5","1.4","2.8",".073","0.4","-2.2","-1.8","0.1","1","1","0","0","0"
"107","Jae Crowder","SF","23","DAL","78","8","16.1","1.7","3.8",".439","0.6","1.9",".331","1.0","1.9",".552",".524","0.6","0.8",".754","0.6","1.9","2.5","0.8","0.8","0.3","0.5","1.3","4.6","0","11.9",".551",".510",".206","4.3","13.5","8.9","6.7","2.4","1.4","11.3","13.2","1.2","1.1","2.3",".089","0.0","0.6","0.6","0.8","0","0","1","1","0"
"108","Dante Cunningham","PF","26","MIN","81","7","20.2","2.9","6.3",".464","0.0","0.1",".000","2.9","6.2",".468",".464","0.5","0.8",".567","1.4","2.7","4.1","1.0","0.8","0.7","0.5","1.8","6.3","1","12.6",".474",".010",".132","7.3","14.9","11.0","7.7","1.9","2.7","7.2","15.1","0.9","2.0","2.9",".085","-2.2","2.1","-0.1","0.8","0","0","1","1","0"
"109","Jared Cunningham","SG","22","TOT","13","0","6.2","0.5","1.6",".286","0.1","0.5",".143","0.4","1.1",".357",".310","1.0","1.2",".813","0.1","0.4","0.5","0.6","0.2","0.0","0.2","1.2","2.0","0","8.5",".464",".333",".762","1.4","7.2","4.3","14.4","1.9","0.0","6.7","16.6","0.1","0.0","0.1",".075","-2.4","-2.7","-5.1","-0.1","1","1","0","0","0"
"110","Seth Curry","PG","23","TOT","2","0","6.5","0.5","1.5",".333","0.5","0.5","1.000","0.0","1.0",".000",".500","0.0","0.0",".000","0.0","0.5","0.5","0.0","1.0","0.0","0.0","0.0","1.5","0","13.8",".500",".333",".000","0.0","8.8","4.3","0.0","7.9","0.0","0.0","10.3","0.0","0.0","0.0",".131","-2.4","3.5","1.1","0.0","1","0","0","0","0"
"111","Stephen Curry","PG","25","GSW","78","78","36.5","8.4","17.7",".471","3.3","7.9",".424","5.0","9.8",".509",".566","3.9","4.5",".885","0.6","3.7","4.3","8.5","1.6","0.2","3.8","2.5","24.0","1","24.1",".610",".445",".252","1.8","10.9","6.4","39.9","2.2","0.4","16.1","28.3","9.3","4.0","13.4",".225","7.4","0.0","7.4","6.7","1","1","0","0","0"
"112","Samuel Dalembert","C","32","DAL","80","68","20.2","2.7","4.7",".568","0.0","0.0",".000","2.7","4.7",".569",".568","1.3","1.7",".737","2.5","4.3","6.8","0.5","0.5","1.2","1.1","2.6","6.6","0","16.8",".605",".003",".363","14.4","24.2","19.4","3.4","1.3","4.8","17.1","14.8","2.9","2.1","4.9",".147","-0.9","1.5","0.6","1.1","0","0","0","0","1"
"113","Troy Daniels","SG","22","HOU","5","1","15.0","3.0","6.2",".484","2.4","5.0",".480","0.6","1.2",".500",".677","0.0","0.0",".000","0.0","0.8","0.8","1.0","0.0","0.0","0.6","1.2","8.4","0","16.0",".677",".806",".000","0.0","5.6","3.0","11.4","0.0","0.0","8.8","19.9","0.2","0.0","0.2",".150","4.3","-5.5","-1.2","0.0","1","0","0","0","0"
"114","Luigi Datome","SF","26","DET","34","0","7.0","1.0","2.9",".351","0.2","1.1",".179","0.8","1.7",".466",".387","0.2","0.3",".800","0.4","0.9","1.4","0.3","0.2","0.0","0.3","0.6","2.4","0","8.0",".409",".402",".103","6.1","15.5","10.6","7.0","1.3","0.3","9.8","20.2","-0.2","0.1","-0.1","-0.023","-3.8","-3.2","-7.0","-0.3","0","1","1","0","0"
"115","Brandon Davies","PF","22","PHI","51","0","11.3","1.1","2.5",".422","0.0","0.2",".200","1.0","2.3",".441",".430","0.7","1.0",".642","0.7","1.4","2.1","0.5","0.5","0.2","0.7","1.8","2.8","0","7.5",".476",".078",".414","6.9","13.9","10.2","7.1","2.0","1.1","18.8","13.7","-0.3","0.4","0.1",".008","-5.3","-0.6","-5.9","-0.6","0","0","0","1","0"
"116","Anthony Davis","C","20","NOP","67","66","35.2","7.8","15.0",".519","0.0","0.1",".222","7.8","14.9",".522",".520","5.2","6.6",".791","3.1","7.0","10.0","1.6","1.3","2.8","1.6","3.0","20.8","0","26.5",".582",".009",".438","10.0","23.3","16.6","8.0","2.0","6.7","8.3","25.2","7.2","3.2","10.4",".212","2.3","2.2","4.5","3.9","0","0","0","1","1"
"117","Ed Davis","PF","24","MEM","63","4","15.2","2.5","4.6",".534","0.0","0.0",".000","2.5","4.6",".534",".534","0.7","1.4",".528","1.5","2.7","4.1","0.4","0.3","0.7","0.6","1.8","5.7","0","15.9",".542",".000",".307","11.4","20.9","16.1","4.5","0.9","3.7","10.8","17.8","1.2","1.4","2.6",".129","-1.9","0.5","-1.3","0.2","0","0","0","1","1"
"118","Glen Davis","PF","28","TOT","68","44","24.4","4.0","8.7",".457","0.1","0.2",".364","3.9","8.6",".459",".460","1.4","2.0",".693","1.6","3.6","5.2","1.1","0.9","0.4","1.1","2.3","9.4","0","13.1",".491",".019",".231","7.4","16.4","11.9","7.8","1.8","1.4","10.4","19.9","0.2","1.8","2.0",".058","-2.8","0.3","-2.5","-0.2","0","0","0","1","1"
"119","Austin Daye","SF","25","TOT","22","1","6.7","1.1","3.1",".353","0.5","1.7",".324","0.5","1.4",".387",".441","0.3","0.5",".600","0.2","1.0","1.2","0.4","0.2","0.2","0.2","0.8","3.0","0","11.0",".456",".544",".147","3.9","16.4","10.4","8.2","1.4","2.0","6.5","23.7","-0.1","0.2","0.1",".047","-1.8","-1.4","-3.2","0.0","0","0","1","1","0"
"120","Nando De Colo","SF","26","TOT","47","3","10.5","1.4","3.3",".418","0.4","1.1",".340","1.0","2.1",".460",".477","0.7","0.7",".886","0.3","1.3","1.6","1.4","0.5","0.1","0.7","1.0","3.8","0","13.1",".526",".346",".229","3.3","13.3","8.4","19.7","2.3","0.9","17.2","18.6","0.3","0.7","1.0",".100","-1.0","0.6","-0.4","0.2","1","1","0","0","0"
"121","Dewayne Dedmon","C","24","TOT","31","6","12.6","1.2","2.7",".458","0.0","0.0",".000","1.2","2.7",".458",".458","0.7","1.0",".656","1.2","2.9","4.1","0.2","0.2","0.7","0.6","2.1","3.1","1","10.7",".500",".000",".386","10.7","25.8","18.1","1.9","0.9","4.5","15.6","13.1","0.1","0.5","0.6",".070","-6.0","0.0","-6.0","-0.4","0","0","0","0","1"
"122","Matthew Dellavedova","SG","23","CLE","72","4","17.7","1.7","4.1",".412","0.8","2.2",".368","0.9","2.0",".461",".508","0.5","0.7",".792","0.4","1.3","1.7","2.6","0.5","0.1","0.8","1.7","4.7","0","10.7",".534",".524",".162","2.5","8.5","5.4","22.1","1.3","0.3","15.9","13.2","1.4","0.7","2.1",".078","-0.5","-1.7","-2.1","0.0","1","1","0","0","0"
"123","Luol Deng","SF","28","TOT","63","63","35.1","5.9","13.7",".431","0.9","3.0",".302","5.0","10.7",".468",".465","3.4","4.3",".791","1.6","4.2","5.7","2.9","1.0","0.1","1.8","1.8","16.0","0","15.2",".517",".220",".312","5.0","13.4","9.2","14.6","1.5","0.3","10.4","22.3","2.2","2.3","4.5",".098","0.4","-0.2","0.2","1.2","0","0","1","1","0"
"124","DeMar DeRozan","SG","24","TOR","79","79","38.2","7.6","17.8",".429","0.8","2.7",".305","6.8","15.2",".451",".452","6.6","8.0",".824","0.6","3.7","4.3","4.0","1.1","0.4","2.2","2.5","22.7","0","18.4",".532",".149",".448","2.0","11.3","6.6","18.9","1.5","0.7","9.5","28.0","5.8","3.0","8.8",".141","1.4","-0.7","0.7","2.0","0","1","1","0","0"
"125","Boris Diaw","PF","31","SAS","79","24","25.0","3.8","7.3",".521","0.6","1.4",".402","3.3","5.9",".549",".559","0.9","1.2",".739","0.9","3.2","4.1","2.8","0.6","0.4","1.5","1.8","9.1","0","14.1",".578",".193",".159","4.4","13.8","9.3","16.3","1.1","1.2","16.3","17.0","2.3","2.6","4.9",".120","0.2","1.4","1.6","1.8","0","0","0","1","1"
"126","Gorgui Dieng","C","24","MIN","60","15","13.6","1.9","3.8",".498","0.0","0.0","1.000","1.9","3.8",".496",".500","1.0","1.6",".634","1.7","3.3","5.0","0.7","0.5","0.8","0.9","1.8","4.8","1","16.5",".534",".004",".410","13.4","26.9","20.0","7.2","1.8","4.6","16.8","16.8","0.7","1.5","2.2",".129","-2.4","3.1","0.7","0.5","0","0","0","1","1"
"127","Toney Douglas","PG","27","TOT","51","17","13.2","1.4","3.7",".384","0.6","2.0",".304","0.8","1.7",".477",".466","0.5","0.7",".735","0.4","1.4","1.7","1.3","0.4","0.1","0.7","1.6","4.0","0","9.2",".493",".537",".179","3.4","11.9","7.8","14.6","1.5","0.6","14.2","16.3","0.2","0.7","0.9",".061","-1.5","-0.8","-2.3","-0.1","1","1","0","0","0"
"128","Chris Douglas-Roberts","SF","27","CHA","49","8","20.7","2.3","5.1",".440","1.0","2.7",".386","1.2","2.4",".500",".542","1.3","1.7",".805","0.3","2.1","2.4","1.0","0.6","0.3","0.7","1.2","6.9","0","12.2",".588",".524",".325","1.8","11.5","6.6","7.9","1.5","1.2","11.1","14.7","1.1","1.2","2.4",".113","-0.3","0.4","0.1","0.5","0","1","1","0","0"
"129","Goran Dragic","SG","27","PHO","76","75","35.1","7.3","14.4",".505","1.6","3.9",".408","5.7","10.4",".542",".561","4.2","5.5",".760","0.9","2.3","3.2","5.9","1.4","0.3","2.8","2.7","20.3","0","21.4",".604",".274",".381","2.9","7.4","5.2","28.1","2.0","0.6","14.3","24.5","8.4","2.0","10.3",".186","4.9","-1.1","3.9","4.0","1","1","0","0","0"
"130","Andre Drummond","C","20","DET","81","81","32.3","5.9","9.5",".623","0.0","0.0",".000","5.9","9.5",".625",".623","1.7","4.0",".418","5.4","7.8","13.2","0.4","1.2","1.6","1.4","3.4","13.5","0","22.6",".599",".003",".427","17.5","27.7","22.3","2.2","2.0","4.0","10.7","16.7","6.4","3.5","9.9",".182","1.1","0.5","1.6","2.4","0","0","0","1","1"
"131","Jared Dudley","SF","28","LAC","74","43","23.4","2.6","6.0",".438","1.1","3.0",".360","1.6","3.0",".518",".529","0.5","0.8",".655","0.5","1.7","2.2","1.4","0.6","0.1","0.8","2.0","6.9","0","8.9",".541",".503",".130","2.4","7.7","5.1","8.6","1.2","0.4","10.6","13.5","1.2","1.2","2.4",".068","-0.3","-0.4","-0.8","0.5","0","1","1","0","0"
"132","Tim Duncan","C","37","SAS","74","74","29.2","6.0","12.2",".490","0.0","0.1",".000","6.0","12.2",".493",".490","3.1","4.3",".731","2.1","7.6","9.7","3.0","0.6","1.9","2.1","1.8","15.1","0","21.3",".535",".006",".349","8.6","28.3","18.8","16.0","1.0","4.6","13.2","25.2","2.8","4.6","7.4",".164","-0.9","4.0","3.2","2.8","0","0","0","1","1"
"133","Mike Dunleavy","SF","33","CHI","82","61","31.5","4.1","9.4",".430","1.5","4.0",".380","2.6","5.5",".467",".510","1.7","2.0",".854","0.6","3.6","4.2","2.3","0.8","0.6","1.3","2.0","11.3","0","12.6",".549",".419",".212","2.1","13.0","7.6","12.3","1.3","1.4","11.3","17.0","2.4","4.1","6.5",".121","-0.3","1.1","0.7","1.8","0","1","1","0","0"
"134","Kevin Durant","SF","25","OKC","81","81","38.5","10.5","20.8",".503","2.4","6.1",".391","8.1","14.8",".549",".560","8.7","9.9",".873","0.7","6.7","7.4","5.5","1.3","0.7","3.5","2.1","32.0","1","29.8",".635",".291",".477","2.2","18.6","10.8","26.7","1.7","1.5","12.2","33.0","14.8","4.4","19.2",".295","8.4","0.4","8.8","8.5","0","0","1","1","0"
