"Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FGP","TH","THA","THP","TW","TWA","TWP","eFGP","FT","FTA","FTP","ORB","DRB","TRB","AST","STL","BLK","TOV","FOU","PTS","FA","PER","TSP","TPAr","FTr","ORBP","DRBP","TRBP","ASTP","STLP","BLKP","TOVP","USGP","OWS","DWS","WS","WSPFE","OBPM","DBPM","BPM","VORP","PG","SG","SF","PF","C"
"68","Reggie Bullock","SF","24","DET","28","0","10.5","1.0","2.4",".397","0.5","1.3",".417","0.4","1.1",".375",".507","0.3","0.3",".889","0.4","1.2","1.5","0.5","0.2","0.0","0.2","0.8","2.8","0","9.3",".535",".529",".132","3.6","12.8","8.0","6.4","1.0","0.0","7.7","11.5","0.3","0.2","0.6",".097","-1.2","-0.6","-1.8","0.0","0","1","1","0","0"
"69","Trey Burke","PG","23","UTA","60","0","22.2","4.3","10.2",".415","1.4","4.1",".344","2.8","6.1",".463",".485","1.0","1.3",".813","0.3","1.5","1.8","2.4","0.6","0.1","1.3","1.4","10.9","0","14.1",".507",".402",".122","1.6","8.0","4.8","19.9","1.4","0.4","10.9","25.0","1.0","0.9","1.9",".067","0.7","-2.8","-2.1","0.0","1","0","0","0","0"
"70","Alec Burks","SG","24","UTA","28","3","27.1","4.8","11.6",".409","1.0","2.7",".387","3.7","8.9",".416",".454","3.8","5.0",".752","0.6","3.0","3.6","2.1","0.6","0.1","1.8","2.5","14.3","0","14.4",".518",".231",".434","2.5","12.9","7.7","13.8","1.1","0.4","11.2","26.3","0.7","0.6","1.3",".081","-0.6","-2.1","-2.7","-0.1","1","1","0","0","0"
"71","Caron Butler","SF","35","SAC","11","1","9.0","1.2","2.7",".433","0.2","0.9",".200","1.0","1.8",".550",".467","0.3","0.5",".600","0.3","0.9","1.2","0.4","0.5","0.0","0.2","0.9","2.8","1","9.4",".481",".333",".167","3.3","10.9","7.1","5.8","2.4","0.0","5.8","14.6","0.0","0.1","0.1",".044","-2.2","-1.3","-3.6","0.0","0","0","1","0","0"
"72","Jimmy Butler","SG","26","CHI","49","49","37.8","7.4","16.2",".458","1.1","3.3",".333","6.3","12.9",".490",".492","6.5","7.8",".830","1.1","4.2","5.3","4.3","1.7","0.6","2.0","2.0","22.4","0","21.6",".572",".205",".484","3.0","11.3","7.3","19.1","2.2","1.2","9.4","25.0","5.0","2.2","7.2",".188","3.8","0.4","4.2","2.9","0","1","1","0","0"
"73","Rasual Butler","SF","36","SAS","46","0","9.4","1.1","2.3",".471","0.3","1.1",".306","0.7","1.2",".618",".543","0.2","0.3",".688","0.1","1.2","1.2","0.5","0.3","0.5","0.2","0.2","2.7","0","13.4",".558",".471",".154","0.8","13.3","7.3","7.6","1.5","4.1","6.7","12.5","0.5","0.9","1.4",".152","-0.9","2.8","1.9","0.4","0","1","1","0","0"
"74","Bruno Caboclo","SF","20","TOR","3","0","1.3","0.0","0.7",".000","0.0","0.0",".000","0.0","0.7",".000",".000","0.0","0.0",".000","0.0","0.3","0.3","0.0","0.3","0.0","0.3","0.0","0.0","0","-17.7",".000",".000",".000","0.0","28.5","14.5","0.0","12.9","0.0","33.3","34.1","-0.1","0.0","-0.1","-0.703","-30.4","4.1","-26.2","0.0","0","0","1","0","0"
"75","Jose Calderon","PG","34","NYK","64","64","28.4","3.0","6.4",".462","1.1","2.8",".401","1.8","3.5",".511",".551","0.6","0.7",".905","0.3","2.9","3.1","4.1","0.9","0.1","1.2","1.8","7.6","0","12.3",".572",".445",".103","1.1","10.9","6.1","21.9","1.6","0.3","15.6","12.6","2.4","1.1","3.5",".093","0.6","-0.7","-0.1","0.9","1","0","0","0","0"
"76","Kentavious Caldwell-Pope","SG","22","DET","62","62","36.8","5.3","12.6",".418","1.5","4.8",".303","3.8","7.8",".489",".476","2.5","3.0",".827","0.9","2.8","3.7","1.8","1.5","0.2","1.4","2.2","14.5","0","12.5",".519",".380",".237","2.5","8.8","5.5","7.6","2.1","0.5","9.0","18.1","2.2","2.4","4.6",".096","0.5","0.7","1.3","1.9","0","1","0","0","0"
"77","Isaiah Canaan","PG","24","PHI","65","27","24.9","3.3","9.1",".360","2.2","6.1",".367","1.0","3.0",".345",".482","1.9","2.2",".829","0.2","2.0","2.2","1.8","0.7","0.2","1.2","1.8","10.6","1","10.9",".527",".667",".247","1.0","8.8","4.8","11.5","1.5","0.5","11.0","20.0","0.7","0.4","1.1",".033","0.1","-3.0","-2.8","-0.3","1","0","0","0","0"
"78","Clint Capela","C","21","HOU","61","35","19.9","3.0","5.2",".578","0.0","0.0",".000","3.0","5.2",".578",".578","1.0","2.8",".376","2.5","4.0","6.5","0.7","0.7","1.2","0.9","2.6","7.0","0","17.2",".549",".000",".540","13.7","22.5","18.0","5.7","1.8","5.0","12.2","15.8","1.7","1.4","3.2",".125","-1.6","1.6","0.0","0.6","0","0","0","1","1"
"79","DeMarre Carroll","SF","29","TOR","23","22","32.0","4.3","11.1",".388","1.8","4.8",".378","2.5","6.3",".396",".471","1.2","2.1",".583","1.2","3.6","4.8","1.0","1.7","0.2","1.2","2.5","11.7","0","11.4",".485",".435",".188","4.5","12.7","8.7","5.2","2.7","0.6","8.9","18.7","0.1","0.9","1.0",".063","-0.2","0.0","-0.3","0.3","0","0","1","1","0"
"80","Vince Carter","SG","39","MEM","47","0","15.6","1.9","5.1",".372","0.9","2.8",".315","1.0","2.3",".440",".458","1.0","1.2",".875","0.4","1.8","2.2","0.8","0.7","0.3","0.6","1.6","5.7","0","11.6",".508",".544",".234","2.8","13.7","8.1","8.2","2.2","1.9","9.6","18.1","0.3","0.8","1.1",".073","-0.9","-0.5","-1.3","0.1","0","1","1","0","0"
"81","Michael Carter-Williams","PG","24","MIL","54","37","30.5","4.6","10.3",".452","0.3","1.0",".273","4.4","9.3",".472",".466","2.0","3.0",".654","0.9","4.2","5.1","5.2","1.5","0.8","2.8","3.0","11.5","0","14.0",".497",".099",".292","3.3","15.6","9.5","26.6","2.5","2.1","19.6","21.2","-0.3","1.7","1.3",".039","-1.6","1.0","-0.7","0.6","1","0","0","0","0"
"82","Omri Casspi","SF","27","SAC","59","20","27.9","4.4","9.1",".486","1.7","4.3",".410","2.7","4.9",".552",".582","1.3","2.0",".669","0.8","5.2","6.1","1.3","0.8","0.2","1.4","2.3","12.0","0","13.7",".597",".466",".219","3.2","20.2","11.7","6.7","1.4","0.7","12.4","17.3","1.8","1.2","3.0",".088","0.5","-0.6","-0.2","0.8","0","0","1","1","0"
"83","Willie Cauley-Stein","C","22","SAC","51","30","19.5","2.6","4.4",".601","0.0","0.0",".000","2.6","4.4",".601",".601","1.1","1.7",".614","1.9","3.1","5.0","0.4","0.6","1.0","0.6","2.1","6.3","0","15.6",".615",".000",".395","10.7","17.2","14.0","2.8","1.4","4.3","10.6","12.4","1.9","0.9","2.9",".138","-0.7","1.3","0.6","0.7","0","0","0","1","1"
"84","Mario Chalmers","PG","29","TOT","61","7","22.5","3.0","7.3",".410","0.8","2.4",".309","2.2","4.8",".461",".462","3.6","4.3",".832","0.4","2.2","2.6","3.8","1.4","0.2","1.8","3.0","10.3","0","17.3",".561",".336",".590","2.0","11.2","6.5","27.0","3.3","0.9","16.6","22.2","2.2","1.7","3.9",".136","1.7","-0.1","1.6","1.3","1","1","0","0","0"
"85","Tyson Chandler","C","33","PHO","55","49","23.6","2.4","4.4",".550","0.0","0.0",".000","2.4","4.4",".552",".550","1.5","2.5",".610","2.5","6.1","8.5","0.9","0.5","0.6","1.3","2.1","6.3","0","13.6",".578",".004",".562","11.1","28.9","19.8","5.6","1.0","2.0","19.5","12.4","1.3","1.1","2.4",".090","-2.5","0.9","-1.6","0.1","0","0","0","0","1"
"86","Ian Clark","SG","24","GSW","52","1","9.0","1.5","3.4",".449","0.5","1.4",".394","1.0","2.0",".486",".528","0.5","0.6",".862","0.3","0.8","1.1","1.0","0.2","0.2","0.7","1.0","4.1","1","12.4",".559",".403",".165","3.1","9.6","6.5","15.3","1.2","1.6","16.4","20.7","0.4","0.5","0.8",".084","-1.3","-1.7","-3.0","-0.1","1","1","0","0","0"
"87","Jordan Clarkson","SG","23","LAL","64","64","32.3","6.1","13.8",".442","1.3","3.7",".359","4.8","10.1",".472",".490","2.1","2.7",".795","1.2","2.8","4.0","2.6","1.1","0.1","1.7","2.2","15.6","1","15.0",".522",".265",".194","3.9","9.5","6.6","14.7","1.8","0.3","10.4","22.8","1.8","0.2","2.0",".047","0.9","-2.0","-1.0","0.5","1","1","0","0","0"
"88","Norris Cole","PG","27","NOP","45","23","26.6","4.4","10.8",".405","0.7","2.3",".324","3.6","8.5",".427",".439","1.2","1.4",".800","0.2","3.1","3.4","3.7","0.8","0.1","1.7","2.3","10.6","1","10.9",".465",".211",".134","0.9","13.5","7.0","22.0","1.5","0.3","12.8","21.7","-0.6","0.6","0.0","-0.001","-2.4","-1.2","-3.6","-0.5","1","1","0","0","0"
"89","Darren Collison","PG","28","SAC","60","8","29.3","4.8","10.2",".476","1.1","3.0",".371","3.7","7.2",".520",".530","2.6","3.0",".841","0.4","1.8","2.2","4.1","1.0","0.1","1.8","1.9","13.3","0","15.1",".580",".292",".299","1.5","6.7","4.1","21.0","1.7","0.1","13.3","19.2","3.1","0.5","3.7",".100","1.5","-2.1","-0.7","0.6","1","0","0","0","0"
"90","Nick Collison","PF","35","OKC","51","2","11.8","0.8","1.8",".452","0.0","0.0",".000","0.8","1.8",".462",".452","0.4","0.6",".710","1.2","1.6","2.8","0.7","0.2","0.3","0.8","1.9","2.1","0","7.5",".497",".022",".333","11.5","14.4","13.0","8.2","1.0","1.7","27.3","10.4","0.1","0.6","0.7",".054","-2.5","0.9","-1.6","0.1","0","0","0","1","1"
"91","Mike Conley","PG","28","MEM","56","56","31.4","5.3","12.4",".422","1.4","3.8",".363","3.9","8.6",".449",".478","3.4","4.1",".834","0.5","2.5","2.9","6.1","1.2","0.3","1.5","1.8","15.3","1","19.5",".538",".309",".329","1.7","9.2","5.3","33.2","2.0","0.8","9.5","22.8","4.2","1.3","5.5",".149","3.6","-1.7","1.9","1.7","1","0","0","0","0"
"92","Pat Connaughton","SG","23","POR","27","0","3.6","0.4","1.4",".289","0.1","0.6",".250","0.3","0.8",".318",".342","0.1","0.1","1.000","0.3","0.6","0.9","0.3","0.1","0.0","0.3","0.1","1.1","0","7.1",".377",".421",".105","9.1","16.9","13.0","13.7","1.0","0.0","16.8","21.8","-0.2","0.1","-0.1","-0.058","-4.9","-2.2","-7.1","-0.1","0","1","1","0","0"
"93","Chris Copeland","PF","31","MIL","24","1","6.5","0.7","2.1",".333","0.4","1.5",".278","0.3","0.6",".467",".431","0.3","0.3",".857","0.0","0.4","0.4","0.5","0.1","0.0","0.3","0.7","2.1","0","5.5",".462",".706",".137","0.7","6.5","3.6","10.3","0.7","0.0","10.0","17.2","0.0","0.0","0.0","-0.014","-2.4","-5.1","-7.5","-0.2","0","0","1","1","0"
"94","Bryce Cotton","PG","23","PHO","3","0","11.0","0.7","2.7",".250","0.0","1.0",".000","0.7","1.7",".400",".250","0.0","0.0",".000","0.0","0.0","0.0","1.0","1.0","0.0","1.7","0.7","1.3","0","-3.3",".250",".375",".000","0.0","0.0","0.0","12.8","4.4","0.0","38.5","16.9","-0.2","0.0","-0.2","-0.249","-12.0","-2.3","-14.3","-0.1","1","0","0","0","0"
"95","DeMarcus Cousins","C","25","SAC","55","55","34.7","9.4","20.9",".449","1.2","3.4",".346","8.2","17.5",".469",".477","7.5","10.5",".715","2.5","8.9","11.5","3.3","1.5","1.3","3.9","3.8","27.4","0","23.5",".538",".163",".501","7.9","27.8","17.9","17.2","2.0","3.1","13.2","35.9","2.2","2.6","4.8",".120","1.3","1.2","2.5","2.2","0","0","0","1","1"
"96","Robert Covington","SF","25","PHI","56","42","27.5","3.8","9.8",".387","2.3","6.5",".348","1.5","3.3",".462",".502","2.0","2.6",".797","0.9","5.0","5.9","1.4","1.6","0.6","2.3","3.4","11.9","0","12.6",".543",".661",".261","3.5","20.4","11.8","8.5","2.8","1.8","17.3","21.1","-0.4","1.7","1.3",".042","-0.7","0.2","-0.5","0.6","0","0","1","1","0"
"97","Allen Crabbe","SG","23","POR","66","8","26.1","4.0","8.6",".466","1.3","3.5",".375","2.7","5.1",".528",".542","1.2","1.3",".885","0.3","2.3","2.7","1.3","0.8","0.2","0.8","2.5","10.5","1","12.6",".571",".408",".153","1.4","9.7","5.6","7.5","1.6","0.6","8.3","16.9","2.6","1.2","3.7",".104","0.5","-1.0","-0.5","0.7","1","1","0","0","0"
"98","Jamal Crawford","SG","35","LAC","65","3","26.5","4.7","11.9",".398","1.3","4.1",".326","3.4","7.8",".436",".454","3.0","3.3",".912","0.2","1.6","1.8","2.1","0.6","0.1","1.4","1.5","13.8","1","13.1",".518",".342",".279","1.0","6.4","3.7","12.9","1.1","0.4","9.6","25.0","1.0","1.2","2.2",".061","-0.9","-2.5","-3.4","-0.6","0","1","1","0","0"
"99","Jae Crowder","SF","25","BOS","66","66","31.9","5.0","11.2",".450","1.7","4.9",".348","3.3","6.2",".530",".526","2.6","3.2",".825","0.9","4.2","5.1","1.9","1.8","0.5","1.2","2.7","14.4","0","16.1",".572",".442",".287","3.0","14.2","8.5","8.9","2.7","1.2","8.6","18.3","3.6","3.3","7.0",".159","1.6","1.4","3.0","2.7","0","0","1","1","0"
"100","Dante Cunningham","SF","28","NOP","63","29","22.4","1.9","4.2",".459","0.7","2.0",".344","1.3","2.2",".560",".539","0.4","0.6",".667","0.7","2.3","2.9","0.7","0.5","0.5","0.5","2.1","5.0","0","8.4",".553",".470",".147","3.2","11.5","7.2","4.6","1.2","1.7","9.3","9.8","1.0","0.7","1.7",".057","-1.4","0.4","-1.0","0.4","0","0","1","1","0"
"101","Jared Cunningham","SG","24","CLE","40","3","8.9","0.8","2.3",".352","0.3","0.8",".313","0.6","1.5",".373",".407","0.8","1.2",".625","0.1","0.7","0.7","0.5","0.3","0.1","0.5","0.9","2.6","0","6.0",".464",".352",".527","1.0","8.2","4.6","7.6","1.7","0.5","13.8","16.5","-0.2","0.4","0.2",".023","-4.3","-0.8","-5.1","-0.3","1","1","0","0","0"
"102","Seth Curry","PG","25","SAC","30","0","10.7","1.3","2.9",".442","0.6","1.4",".439","0.7","1.5",".444",".547","0.8","1.1",".781","0.1","0.8","0.9","0.7","0.4","0.0","0.5","0.7","4.0","1","11.8",".595",".477",".372","1.4","8.1","4.7","8.8","1.9","0.3","12.3","15.1","0.4","0.1","0.6",".082","-0.4","-1.8","-2.2","0.0","1","0","0","0","0"
"103","Stephen Curry","PG","27","GSW","62","62","33.9","10.3","20.1",".511","5.1","11.2",".460","5.2","9.0",".575",".638","4.8","5.3",".905","0.9","4.4","5.3","6.5","2.1","0.2","3.3","2.0","30.5","0","32.2",".679",".554",".263","2.9","13.3","8.4","33.3","3.0","0.5","12.9","32.7","11.3","3.0","14.3",".327","12.8","-0.1","12.8","7.8","1","1","0","0","0"
"104","Troy Daniels","SG","24","CHO","32","0","10.0","1.9","4.1",".477","1.3","2.5",".513","0.7","1.6",".420",".635","0.1","0.3",".500","0.2","1.1","1.3","0.4","0.2","0.1","0.5","0.9","5.3","1","15.4",".633",".615",".062","2.0","11.9","6.9","7.2","1.1","0.5","11.3","21.2","0.4","0.3","0.7",".110","1.5","-3.0","-1.4","0.0","1","0","0","0","0"
"105","Anthony Davis","PF","22","NOP","58","58","36.0","9.2","18.6",".497","0.6","1.8",".327","8.7","16.8",".515",".513","5.3","7.0",".752","2.1","8.3","10.3","1.9","1.3","2.1","2.0","2.4","24.4","0","25.1",".562",".096",".378","6.2","26.2","15.8","10.0","1.8","4.7","8.6","29.1","4.5","2.8","7.2",".166","1.1","1.4","2.6","2.4","0","0","0","1","1"
"106","Ed Davis","PF","26","POR","66","0","20.9","2.5","4.1",".612","0.0","0.0",".000","2.5","4.1",".612",".612","1.4","2.6",".547","2.7","4.5","7.2","1.1","0.6","0.8","0.8","2.4","6.4","0","18.3",".614",".000",".634","14.2","23.2","18.7","7.5","1.5","3.2","12.7","12.5","3.6","1.9","5.4",".190","0.7","2.3","3.1","1.8","0","0","0","1","1"
"107","Branden Dawson","PF","22","LAC","3","0","4.7","0.3","1.0",".333","0.0","0.0",".000","0.3","1.0",".333",".333","0.0","0.0",".000","0.7","0.3","1.0","0.0","0.0","0.3","0.0","0.7","0.7","0","7.3",".333",".000",".000","15.6","7.7","11.6","0.0","0.0","5.6","0.0","9.6","0.0","0.0","0.0",".061","-5.4","-0.8","-6.2","0.0","0","0","1","1","0"
"108","Dewayne Dedmon","C","26","ORL","42","6","10.9","1.3","2.5",".533","0.0","0.0",".000","1.3","2.5",".533",".533","0.8","1.1",".739","1.0","2.5","3.5","0.2","0.3","0.8","0.5","1.7","3.5","1","15.6",".583",".000",".438","10.2","25.5","17.7","2.3","1.5","5.9","13.2","13.9","0.7","0.8","1.4",".151","-3.5","1.7","-1.8","0.0","0","0","0","0","1"
"109","Bryce Dejean-Jones","SG","23","NOP","14","11","19.9","2.0","4.9",".406","0.9","2.3",".375","1.1","2.6",".432",".493","0.8","1.5",".524","0.6","2.9","3.4","1.1","0.7","0.1","0.8","1.2","5.6","0","9.7",".505",".464",".304","3.1","16.4","9.5","7.7","1.8","0.6","12.3","14.1","0.0","0.2","0.2",".036","-2.2","-0.3","-2.5","0.0","1","1","0","0","0"
"110","Sam Dekker","SF","21","HOU","3","0","2.0","0.0","0.0",".000","0.0","0.0",".000","0.0","0.0",".000",".000","0.0","0.0",".000","0.0","0.3","0.3","0.0","0.3","0.0","0.0","0.0","0.0","0","10.8",".000",".000","0.0","0.0","18.7","9.2","0.0","8.2","0.0","","0.0","0.0","0.0","0.0",".111","-5.4","5.7","0.3","0.0","0","0","1","0","0"
"111","Matthew Dellavedova","SG","25","CLE","59","11","25.7","2.9","7.0",".420","1.4","3.3",".438","1.5","3.7",".405",".522","0.8","0.9",".865","0.5","1.7","2.1","4.5","0.7","0.1","1.6","2.4","8.1","0","12.1",".546",".466",".126","2.1","7.2","4.7","25.8","1.4","0.3","17.6","15.7","2.1","1.5","3.6",".113","0.4","-1.1","-0.7","0.5","1","1","0","0","0"
"112","Luol Deng","SF","30","MIA","59","58","32.0","4.4","9.9",".447","1.2","3.5",".353","3.2","6.5",".497",".509","2.0","2.7",".747","1.3","4.4","5.7","1.7","1.0","0.3","1.0","1.6","12.1","1","14.5",".545",".348",".270","4.8","14.8","10.0","8.1","1.7","0.8","8.4","17.3","2.6","2.4","4.9",".125","0.9","0.5","1.5","1.7","0","0","1","1","0"
"113","DeMar DeRozan","SG","26","TOR","64","64","36.2","7.9","17.7",".447","0.6","1.8",".330","7.3","15.9",".460",".464","7.3","8.7",".842","0.8","3.6","4.4","4.0","1.1","0.3","2.4","2.2","23.8","1","21.7",".552",".101",".492","2.6","11.4","7.1","20.2","1.5","0.7","9.9","30.1","6.2","1.9","8.1",".169","2.5","-1.3","1.2","1.9","0","1","1","0","0"
"114","Boris Diaw","PF","33","SAS","66","2","18.1","2.6","5.0",".523","0.4","1.0",".391","2.2","4.0",".554",".560","0.7","0.9",".726","0.8","2.3","3.0","2.4","0.4","0.3","1.2","1.3","6.3","0","14.4",".581",".193",".187","5.0","13.7","9.5","19.1","1.1","1.2","18.3","16.7","1.6","2.1","3.6",".146","0.2","1.5","1.7","1.1","0","0","0","1","1"
"115","Gorgui Dieng","C","26","MIN","66","23","26.7","3.7","6.8",".535","0.0","0.2",".214","3.6","6.6",".546",".539","2.4","2.9",".825","2.0","5.2","7.1","1.6","1.2","1.1","1.8","2.7","9.8","0","16.8",".602",".031",".429","8.5","22.3","15.5","9.7","2.2","3.4","18.5","16.7","2.4","1.9","4.3",".117","-0.1","2.4","2.3","1.9","0","0","0","1","1"
"116","Spencer Dinwiddie","PG","22","DET","9","0","12.3","1.6","3.9",".400","0.1","0.8",".143","1.4","3.1",".464",".414","1.2","2.1",".579","0.0","1.0","1.0","1.4","0.2","0.0","0.6","1.8","4.4","0","8.1",".461",".200",".543","0.0","9.3","4.4","17.7","0.9","0.0","10.3","18.9","0.0","0.1","0.1",".041","-3.5","-2.3","-5.8","-0.1","1","0","0","0","0"
"117","Toney Douglas","PG","29","NOP","44","2","16.6","2.2","5.5",".399","1.0","2.7",".387","1.2","2.8",".411",".494","0.8","1.0",".786","0.3","1.3","1.6","1.9","1.1","0.1","0.8","2.0","6.2","0","12.8",".522",".490",".173","1.9","8.9","5.3","16.8","3.2","0.4","11.5","17.8","0.6","0.6","1.2",".076","0.3","-0.6","-0.3","0.3","1","1","0","0","0"
"118","Goran Dragic","SG","29","MIA","57","57","32.9","5.5","11.7",".472","0.9","2.9",".317","4.6","8.8",".522",".510","1.6","2.3",".718","0.6","3.1","3.8","5.7","0.9","0.2","2.4","2.5","13.6","0","15.0",".535",".246",".196","2.2","10.4","6.4","28.6","1.4","0.5","16.1","21.1","1.8","1.9","3.7",".096","1.0","-0.7","0.3","1.1","1","1","0","0","0"
"119","Andre Drummond","C","22","DET","66","66","33.3","7.0","13.3",".523","0.0","0.1",".333","6.9","13.2",".525",".525","2.7","7.6",".359","4.9","10.1","15.0","0.8","1.6","1.4","2.0","3.2","16.7","1","21.7",".501",".007",".572","15.5","34.6","24.6","4.4","2.4","3.3","10.9","24.3","1.7","4.7","6.4",".140","-2.0","1.8","-0.2","1.0","0","0","0","1","1"
"120","Jared Dudley","PF","30","WAS","64","39","27.7","3.1","6.5",".482","1.5","3.3",".445","1.7","3.2",".519",".594","1.0","1.4",".724","0.7","3.0","3.7","2.1","1.0","0.2","1.1","2.4","8.7","1","12.0",".613",".504",".210","2.7","12.6","7.5","10.9","1.8","0.7","13.2","12.9","2.3","1.4","3.7",".101","0.7","0.4","1.1","1.4","0","1","1","0","0"
"121","Tim Duncan","C","39","SAS","49","49","25.1","3.5","7.2",".487","0.0","0.0",".000","3.5","7.2",".490",".487","1.5","2.1",".728","1.8","5.6","7.4","2.8","0.9","1.3","1.6","2.3","8.6","1","17.0",".526",".006",".292","8.6","24.1","16.7","15.9","1.7","3.9","16.2","17.6","1.3","3.1","4.4",".172","-0.8","5.2","4.4","2.0","0","0","0","1","1"
"122","Mike Dunleavy","SF","35","CHI","15","14","23.8","3.3","7.0",".467","1.6","3.4",".471","1.7","3.6",".463",".581","1.1","1.3",".842","0.5","2.7","3.2","1.5","0.3","0.2","0.9","2.5","9.2","0","12.3",".609",".486",".181","2.1","11.6","7.0","9.8","0.7","0.6","10.3","15.4","0.6","0.3","0.9",".120","0.7","-1.3","-0.6","0.1","0","1","1","0","0"
"123","Kevin Durant","SF","27","OKC","59","59","36.3","9.7","19.1",".507","2.6","6.5",".392","7.1","12.6",".566",".574","6.2","6.9",".897","0.5","7.7","8.2","4.8","0.9","1.3","3.5","1.9","28.1","1","27.9",".634",".341",".360","1.7","22.1","12.4","22.7","1.3","2.7","13.6","30.2","8.8","2.9","11.7",".262","6.5","0.8","7.3","5.0","0","0","1","1","0"
"124","Cleanthony Early","SF","24","NYK","10","0","3.4","0.3","0.6",".500","0.1","0.4",".250","0.2","0.2","1.000",".583","0.0","0.0",".000","0.0","0.2","0.2","0.1","0.1","0.1","0.1","0.3","0.7","1","7.1",".583",".667",".000","0.0","6.4","3.2","4.4","1.5","2.2","14.3","9.3","0.0","0.0","0.0",".042","-2.6","-0.6","-3.1","0.0","0","0","1","0","0"
"125","Jarell Eddie","SF","24","WAS","21","0","4.7","0.6","2.0",".310","0.6","1.6",".353","0.0","0.4",".125",".452","0.2","0.2","1.000","0.0","0.6","0.7","0.1","0.1","0.0","0.0","0.2","2.0","0","10.1",".480",".810",".095","1.1","15.4","8.0","3.0","1.0","0.8","2.2","20.1","0.0","0.1","0.1",".033","-1.5","-4.5","-6.0","-0.1","0","1","0","0","0"
"126","Wayne Ellington","SG","28","BRK","64","30","21.0","2.9","7.2",".407","1.2","3.3",".366","1.7","3.9",".441",".491","0.8","0.9",".842","0.2","2.0","2.2","1.0","0.6","0.0","0.6","1.1","7.8","1","10.7",".515",".463",".124","1.2","10.8","5.9","7.0","1.5","0.2","7.1","17.4","0.7","0.4","1.1",".040","-0.7","-2.2","-2.9","-0.3","0","1","0","0","0"
"127","Monta Ellis","SG","30","IND","66","66","34.3","5.7","13.0",".433","1.1","3.5",".309","4.6","9.6",".479",".474","2.1","2.7",".783","0.4","2.8","3.2","4.7","1.8","0.5","2.6","2.1","14.5","0","14.0",".509",".267",".203","1.4","8.8","5.1","22.1","2.7","1.2","15.5","21.5","0.4","3.1","3.5",".075","-0.5","0.8","0.3","1.3","1","1","0","0","0"
"128","James Ennis","SF-PF","25","TOT","13","0","3.6","0.3","1.0",".308","0.2","0.6",".250","0.2","0.4",".400",".385","0.5","0.8",".600","0.3","0.2","0.5","0.2","0.3","0.2","0.2","0.2","1.2","0","16.0",".460",".615",".769","9.6","7.5","8.5","9.3","4.4","3.9","10.3","18.8","0.0","0.1","0.1",".101","-0.2","1.1","0.8","0.0","0","1","1","0","0"
"129","Tyler Ennis","PG","21","MIL","31","5","9.0","1.1","2.7",".412","0.2","0.6",".350","0.9","2.1",".431",".453","0.4","0.5",".706","0.1","0.8","0.9","1.1","0.3","0.0","0.6","0.9","2.9","0","8.9",".481",".235",".200","1.2","10.1","5.7","18.8","1.6","0.3","16.3","17.7","-0.1","0.1","0.0",".006","-3.6","-3.0","-6.5","-0.3","1","0","0","0","0"
"130","Jeremy Evans","SF","28","DAL","30","2","8.4","0.9","1.6",".542","0.1","0.5",".250","0.7","1.1",".688",".583","0.5","0.7",".714","0.4","1.4","1.8","0.1","0.2","0.3","0.2","0.6","2.4","0","12.7",".620",".333",".438","4.8","18.6","11.8","1.2","1.2","2.9","10.9","11.7","0.3","0.3","0.6",".119","-2.7","0.1","-2.6","0.0","0","0","1","1","0"
"131","Tyreke Evans","PG","26","NOP","25","25","30.6","5.4","12.6",".433","1.3","3.4",".388","4.1","9.2",".450",".486","3.0","3.7",".796","0.8","4.4","5.2","6.6","1.3","0.3","2.9","2.6","15.2","0","18.1",".534",".271",".296","2.8","16.3","9.3","34.6","2.1","0.8","17.1","24.7","0.9","0.6","1.4",".091","1.8","0.1","1.8","0.7","1","1","0","0","0"
"132","Festus Ezeli","C","26","GSW","40","11","17.8","2.9","5.3",".557","0.0","0.0",".000","2.9","5.3",".557",".557","1.7","3.1",".532","2.1","3.8","5.9","0.8","0.4","1.2","0.9","2.3","7.5","1","18.1",".567",".000",".590","13.2","21.8","17.7","6.1","1.2","5.1","12.0","18.2","1.4","1.2","2.6",".176","-1.3","1.7","0.4","0.4","0","0","0","0","1"
"133","Kenneth Faried","PF","26","DEN","59","57","25.8","5.4","9.5",".566","0.0","0.0",".000","5.4","9.5",".567",".566","2.0","3.4",".601","3.5","5.3","8.8","1.2","0.5","0.9","1.3","2.5","12.8","0","21.4",".582",".002",".352","14.9","23.0","18.9","7.8","0.9","2.8","10.5","20.8","3.9","1.5","5.4",".169","1.2","0.1","1.3","1.3","0","0","0","1","1"
"134","Derrick Favors","PF","24","UTA","49","47","32.6","6.9","13.4",".515","0.0","0.0",".000","6.9","13.3",".517",".515","3.1","4.4",".713","2.9","5.7","8.6","1.7","1.2","1.5","1.7","2.5","16.9","0","22.3",".553",".003",".329","10.3","20.4","15.4","9.6","1.9","3.8","9.8","23.9","3.4","2.5","5.9",".177","1.0","2.0","2.9","2.0","0","0","0","1","1"
