"Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FGP","TH","THA","THP","TW","TWA","TWP","eFGP","FT","FTA","FTP","ORB","DRB","TRB","AST","STL","BLK","TOV","FOU","PTS","FA","PER","TSP","TPAr","FTr","ORBP","DRBP","TRBP","ASTP","STLP","BLKP","TOVP","USGP","OWS","DWS","WS","WSPFE","OBPM","DBPM","BPM","VORP","PG","SG","SF","PF","C"
"134","Tyreke Evans","SG","26","NOP","25","25","30.6","5.4","12.6",".433","1.3","3.4",".388","4.1","9.2",".450",".486","3.0","3.7",".796","0.8","4.4","5.2","6.6","1.3","0.3","2.9","2.6","15.2","1","17.9",".534",".271",".296","2.8","16.4","9.3","34.6","2.1","0.9","17.1","24.7","0.8","0.6","1.4",".087","1.7","0.0","1.7","0.7","1","1","0","0","0"
"135","Festus Ezeli","C","26","GSW","46","13","16.7","2.7","5.0",".548","0.0","0.0",".000","2.7","5.0",".548",".548","1.5","2.9",".530","2.0","3.6","5.6","0.7","0.4","1.1","0.8","2.0","7.0","0","17.7",".559",".000",".579","13.5","21.9","18.0","5.8","1.1","4.8","11.7","18.2","1.4","1.3","2.7",".171","-1.5","1.4","-0.1","0.4","0","0","0","0","1"
"136","Kenneth Faried","PF","26","DEN","67","64","25.3","5.2","9.3",".558","0.0","0.0",".500","5.2","9.3",".558",".558","2.0","3.3",".613","3.5","5.2","8.7","1.2","0.5","0.9","1.4","2.5","12.5","0","21.0",".577",".003",".355","15.1","23.0","19.0","8.1","0.9","2.9","11.2","21.0","4.0","1.5","5.5",".156","1.0","-0.1","0.9","1.2","0","0","0","1","1"
"137","Jordan Farmar","PG","29","MEM","12","10","24.3","3.5","8.3",".420","1.3","3.8",".356","2.2","4.6",".473",".500","0.8","0.8","1.000","0.3","1.8","2.1","3.1","1.3","0.2","1.5","1.8","9.2","0","13.2",".527",".450",".100","1.5","8.6","4.9","20.6","2.7","0.6","14.7","18.9","0.2","0.2","0.4",".064","0.2","-1.4","-1.2","0.1","1","0","0","0","0"
"138","Derrick Favors","PF","24","UTA","62","59","32.0","6.7","13.1",".515","0.0","0.1",".000","6.7","13.0",".518",".515","2.9","4.1",".709","2.7","5.4","8.1","1.5","1.2","1.5","1.7","2.4","16.4","0","21.6",".551",".005",".313","10.0","19.6","14.8","8.9","2.0","3.9","10.1","23.9","3.8","3.4","7.1",".173","0.4","2.3","2.7","2.3","0","0","0","1","1"
"139","Cristiano Felicio","C","23","CHI","31","4","10.4","1.3","2.3",".556","0.0","0.1",".000","1.3","2.2",".588",".556","0.8","1.1",".714","1.0","2.3","3.3","0.8","0.2","0.4","0.4","1.0","3.4","1","17.6",".601",".056",".486","10.0","23.1","16.7","12.1","0.9","3.0","12.9","13.7","0.7","0.4","1.2",".175","-0.5","1.4","0.9","0.2","0","0","0","0","1"
"140","Raymond Felton","PG","31","DAL","80","31","27.4","3.5","8.5",".406","0.8","2.7",".282","2.7","5.9",".463",".450","1.9","2.2",".847","0.5","2.8","3.2","3.6","0.9","0.2","1.5","1.8","9.5","1","11.9",".502",".312",".258","1.8","11.1","6.5","20.3","1.6","0.6","13.7","18.4","1.0","1.7","2.7",".059","-1.1","0.2","-0.9","0.6","1","1","0","0","0"
"141","Evan Fournier","SF","23","ORL","79","71","32.5","5.4","11.8",".462","2.0","4.9",".400","3.5","6.8",".506",".546","2.5","3.0",".836","0.4","2.4","2.8","2.7","1.2","0.0","1.7","2.7","15.4","0","14.6",".587",".420",".256","1.4","8.4","4.9","12.8","1.9","0.1","11.4","20.1","4.0","1.7","5.7",".106","2.1","-1.5","0.7","1.7","0","1","1","0","0"
"142","Randy Foye","SG","32","TOT","81","8","20.3","2.1","6.0",".351","0.9","3.1",".300","1.2","2.9",".405",".428","0.8","0.9",".824","0.3","1.6","1.9","2.0","0.5","0.4","1.1","1.6","5.9","1","7.6",".461",".519",".154","1.6","8.8","5.2","14.1","1.2","1.4","14.3","15.9","-0.4","0.9","0.4",".012","-2.3","-1.3","-3.6","-0.6","1","1","0","0","0"
"143","Tim Frazier","PG","25","TOT","51","2","14.5","1.9","4.5",".419","0.3","0.9",".333","1.6","3.5",".442",".454","1.0","1.5",".716","0.5","1.6","2.2","3.2","0.6","0.0","1.3","1.4","5.1","0","13.9",".499",".210",".323","3.8","12.8","8.2","33.3","2.2","0.2","19.9","19.4","0.4","0.5","1.0",".062","-0.7","-0.7","-1.3","0.1","1","0","0","0","0"
"144","Jimmer Fredette","SG","26","TOT","6","0","3.0","0.3","0.8",".400","0.2","0.3",".500","0.2","0.5",".333",".500","0.7","0.8",".800","0.0","0.0","0.0","0.2","0.2","0.0","0.3","0.3","1.5","0","12.0",".625",".400","1.000","0.0","0.0","0.0","7.7","2.8","0.0","21.7","22.8","0.0","0.0","0.0",".000","-2.3","-5.3","-7.5","0.0","1","1","0","0","0"
"145","Channing Frye","PF-C","32","TOT","70","32","17.1","2.2","5.0",".438","1.3","3.4",".387","0.9","1.6",".545",".569","0.4","0.5",".857","0.5","2.8","3.3","1.0","0.4","0.4","0.6","1.8","6.1","0","12.9",".586",".677",".101","3.2","18.6","10.9","8.7","1.2","1.9","10.6","15.1","1.6","1.3","3.0",".119","0.5","0.0","0.5","0.7","0","0","0","1","1"
"146","Danilo Gallinari","SF","27","DEN","53","53","34.7","5.4","13.2",".410","1.6","4.5",".364","3.8","8.7",".434",".472","7.1","8.2",".868","1.0","4.3","5.3","2.5","0.8","0.4","1.5","1.6","19.5","1","19.0",".582",".341",".617","3.1","14.0","8.5","11.8","1.1","0.8","8.0","23.0","5.4","0.9","6.3",".165","2.9","-1.8","1.2","1.5","0","0","1","0","0"
"147","Langston Galloway","PG","24","NYK","82","7","24.8","2.8","7.2",".393","0.9","2.7",".344","1.9","4.4",".423",".458","1.0","1.4",".754","0.5","3.0","3.5","2.5","0.9","0.3","0.7","2.2","7.6","1","11.7",".490",".381",".194","2.3","13.0","7.7","15.7","1.9","0.8","8.7","15.6","1.4","1.8","3.3",".077","-0.4","0.1","-0.4","0.8","1","1","0","0","0"
"148","Kevin Garnett","PF","39","MIN","38","38","14.6","1.4","3.0",".470","0.0","0.0",".000","1.4","3.0",".474",".470","0.4","0.6",".667","0.4","3.6","3.9","1.6","0.7","0.3","0.4","1.8","3.2","1","12.3",".491",".009",".183","3.2","27.9","15.7","16.4","2.5","1.5","11.4","11.3","0.4","0.7","1.1",".092","-2.5","2.5","0.0","0.3","0","0","0","1","1"
"149","Marc Gasol","C","31","MEM","52","52","34.4","6.3","13.6",".464","0.0","0.1",".667","6.3","13.5",".463",".465","3.9","4.7",".829","1.1","5.8","7.0","3.8","1.0","1.3","2.3","2.7","16.6","0","17.7",".528",".004",".347","3.5","20.2","11.5","18.9","1.4","3.6","12.7","23.4","1.8","1.9","3.7",".098","-0.7","1.7","1.0","1.3","0","0","0","0","1"
"150","Pau Gasol","C","35","CHI","72","72","31.8","6.5","13.8",".469","0.3","1.0",".348","6.2","12.9",".478",".481","3.2","4.0",".792","2.2","8.9","11.0","4.1","0.6","2.0","2.3","2.1","16.5","1","21.7",".529",".069",".290","7.3","28.7","18.2","21.7","0.9","4.7","12.8","24.6","3.2","3.9","7.1",".149","0.5","3.5","4.0","3.5","0","0","0","1","1"
"151","Rudy Gay","SF","29","SAC","70","70","34.0","6.7","14.4",".463","1.1","3.1",".344","5.6","11.3",".495",".500","2.8","3.6",".780","1.5","5.0","6.5","1.7","1.4","0.7","2.0","2.6","17.2","1","15.5",".538",".214",".252","4.7","15.9","10.4","8.0","2.0","1.7","11.1","22.4","1.8","2.1","3.8",".078","-0.4","0.1","-0.4","1.0","0","0","1","1","0"
"152","Alonzo Gee","SF","28","NOP","73","38","22.4","1.8","3.5",".518","0.2","0.8",".283","1.6","2.7",".590",".551","0.6","0.9",".667","0.8","2.5","3.4","1.0","0.9","0.2","0.8","2.3","4.5","1","8.4",".572",".235",".259","3.9","13.0","8.3","6.2","1.9","0.7","16.2","9.2","1.0","0.9","1.9",".056","-1.8","1.0","-0.8","0.5","0","1","1","0","0"
"153","Paul George","SF","25","IND","81","81","34.8","7.5","17.9",".418","2.6","7.0",".371","4.9","10.9",".447",".490","5.6","6.5",".860","1.0","6.0","7.0","4.1","1.9","0.4","3.3","2.8","23.1","0","20.9",".557",".391",".364","3.1","18.7","10.9","20.3","2.7","0.8","13.6","30.4","4.4","4.8","9.2",".157","3.5","1.0","4.5","4.6","0","0","1","1","0"
"154","Taj Gibson","PF","30","CHI","73","55","26.5","3.6","6.8",".526","0.0","0.0",".000","3.6","6.8",".529",".526","1.4","2.0",".692","2.8","4.1","6.9","1.5","0.6","1.1","1.1","2.5","8.6","1","15.7",".556",".006",".292","11.4","15.9","13.7","8.3","1.2","2.9","12.1","14.6","3.2","2.2","5.4",".133","-0.1","1.7","1.6","1.7","0","0","0","1","1"
"155","Manu Ginobili","SG","38","SAS","58","0","19.6","3.4","7.5",".453","1.2","3.1",".391","2.2","4.4",".496",".533","1.6","1.9",".813","0.4","2.1","2.5","3.1","1.1","0.2","1.7","1.7","9.6","1","17.8",".573",".411",".257","2.7","11.7","7.3","23.6","3.0","0.8","17.0","23.6","1.5","2.3","3.8",".160","2.3","1.3","3.6","1.6","0","1","1","0","0"
"156","Rudy Gobert","C","23","UTA","61","60","31.7","3.2","5.8",".559","0.0","0.0",".000","3.2","5.8",".559",".559","2.6","4.6",".569","3.4","7.5","11.0","1.5","0.7","2.2","1.9","2.7","9.1","1","17.5",".582",".000",".799","12.6","27.7","20.2","7.4","1.2","5.9","19.2","14.2","2.6","3.8","6.4",".160","-1.1","4.8","3.7","2.8","0","0","0","0","1"
"157","Drew Gooden","PF","34","WAS","30","0","10.2","1.1","3.4",".320","0.2","1.4",".171","0.9","2.1",".419",".354","0.3","0.5",".643","0.9","1.9","2.8","0.4","0.3","0.4","0.4","1.3","2.7","0","7.5",".376",".398",".136","10.1","21.3","15.6","6.0","1.3","2.9","10.6","17.5","-0.4","0.4","0.0","-0.005","-5.1","0.1","-5.0","-0.2","0","0","0","1","1"
"158","Archie Goodwin","PG","21","PHO","57","13","19.5","3.1","7.4",".417","0.4","1.7",".232","2.7","5.7",".474",".444","2.3","3.4",".674","0.5","2.0","2.5","2.1","0.5","0.2","1.8","1.5","8.9","1","11.1",".498",".235",".457","2.6","11.5","6.9","17.2","1.2","1.0","16.5","23.2","-0.4","0.5","0.1",".004","-2.9","-1.7","-4.6","-0.7","1","1","0","0","0"
"159","Aaron Gordon","PF","20","ORL","78","37","23.9","3.5","7.4",".473","0.5","1.8",".296","3.0","5.6",".531",".509","1.7","2.5",".668","2.0","4.5","6.5","1.6","0.8","0.7","0.8","2.0","9.2","1","17.0",".541",".245",".333","9.0","21.3","15.1","10.3","1.6","2.4","9.0","17.3","3.2","2.2","5.4",".139","0.6","1.2","1.8","1.8","0","0","1","1","0"
"160","Eric Gordon","SG","27","NOP","45","44","32.9","5.1","12.3",".418","2.5","6.5",".384","2.6","5.7",".457",".521","2.5","2.8",".888","0.2","2.0","2.2","2.7","1.0","0.3","1.6","2.2","15.2","0","13.5",".565",".533",".226","0.7","6.9","3.7","12.7","1.4","0.8","10.7","20.3","1.7","0.4","2.1",".069","1.6","-2.2","-0.6","0.5","0","1","0","0","0"
"161","Marcin Gortat","C","31","WAS","75","74","30.1","5.8","10.2",".567","0.0","0.0",".000","5.8","10.2",".567",".567","1.9","2.8",".705","3.0","6.9","9.9","1.4","0.6","1.3","1.6","2.6","13.5","0","19.0",".592",".001",".271","10.8","26.3","18.4","7.5","1.0","3.4","12.4","18.9","4.2","3.1","7.3",".156","-0.5","1.7","1.2","1.8","0","0","0","0","1"
"162","Andrew Goudelock","PG","27","HOU","8","0","6.3","1.1","2.5",".450","0.1","1.1",".111","1.0","1.4",".727",".475","0.4","0.5",".750","0.1","0.1","0.3","0.5","0.8","0.3","0.9","0.5","2.8","0","12.4",".506",".450",".200","2.2","2.2","2.2","13.3","5.9","3.3","24.3","24.8","-0.1","0.1","0.0","-0.033","-4.1","0.6","-3.6","0.0","1","1","0","0","0"
"163","Jerami Grant","SF","21","PHI","77","52","26.8","3.3","7.8",".419","0.5","1.9",".240","2.8","5.9",".477",".448","2.8","4.2",".658","1.3","3.4","4.7","1.8","0.7","1.6","1.4","2.8","9.7","1","12.6",".506",".244",".538","5.0","14.3","9.5","10.4","1.3","4.7","12.9","18.0","0.5","1.6","2.1",".050","-2.6","1.3","-1.3","0.4","0","0","1","1","0"
"164","Jerian Grant","PG","23","NYK","76","6","16.6","2.0","5.1",".394","0.3","1.3",".220","1.7","3.8",".454",".422","1.3","1.6",".780","0.3","1.6","1.9","2.3","0.7","0.1","1.1","1.3","5.6","1","11.2",".479",".256",".315","2.0","10.2","6.2","21.8","2.0","0.6","16.3","19.0","-0.2","1.0","0.8",".030","-2.3","-1.1","-3.4","-0.5","1","1","0","0","0"
"165","Danny Green","SG","28","SAS","79","79","26.1","2.7","7.1",".376","1.5","4.4",".332","1.2","2.7",".448",".480","0.4","0.6",".739","0.6","3.2","3.8","1.8","1.0","0.8","0.9","1.8","7.2","0","10.5",".492",".622",".082","2.7","13.6","8.4","9.3","2.0","2.4","11.4","14.6","0.2","4.1","4.2",".099","-0.2","3.0","2.7","2.5","0","1","1","0","0"
"166","Draymond Green","PF","25","GSW","81","81","34.7","5.0","10.1",".490","1.2","3.2",".388","3.7","6.9",".537",".551","2.8","4.1",".696","1.7","7.8","9.5","7.4","1.5","1.4","3.2","3.0","14.0","0","19.3",".587",".315",".402","5.5","23.0","14.7","29.0","2.0","3.0","21.2","18.8","6.0","5.1","11.1",".190","2.0","3.9","5.8","5.5","0","0","1","1","0"
"167","Erick Green","PG","24","TOT","9","0","4.7","0.6","1.4",".385","0.1","0.6",".200","0.4","0.9",".500",".423","0.2","0.2","1.000","0.3","0.3","0.7","0.3","0.1","0.0","0.0","0.4","1.4","0","12.4",".468",".385",".154","8.4","8.2","8.3","11.0","1.3","0.0","0.0","15.2","0.1","0.0","0.1",".121","0.1","-2.2","-2.0","0.0","1","1","0","0","0"
"168","Gerald Green","SG","30","MIA","69","14","22.6","3.3","8.5",".392","1.2","3.8",".323","2.1","4.7",".446",".463","1.0","1.3",".783","0.4","2.0","2.4","0.8","0.6","0.3","0.7","1.8","8.9","1","10.1",".491",".443",".157","1.9","9.7","5.9","5.6","1.3","0.9","6.8","19.8","0.3","1.4","1.7",".052","-1.2","-1.8","-3.0","-0.4","0","1","1","0","0"
"169","JaMychal Green","PF","25","MEM","78","15","18.5","2.9","6.3",".465","0.2","0.6",".333","2.8","5.8",".478",".480","1.3","1.8",".752","1.8","3.0","4.8","0.9","0.6","0.4","1.1","2.4","7.4","1","14.6",".520",".091",".277","10.5","19.3","14.7","7.7","1.6","2.1","13.0","19.8","1.2","1.4","2.6",".086","-1.6","-0.3","-1.9","0.0","0","0","0","1","0"
"170","Jeff Green","SF","29","TOT","80","41","28.2","4.4","10.3",".430","0.8","2.7",".315","3.6","7.6",".470",".470","2.1","2.8",".745","0.9","3.2","4.2","1.7","0.7","0.5","1.2","2.1","11.7","1","13.0",".510",".258",".267","3.6","13.3","8.3","10.0","1.3","1.5","9.2","20.2","1.3","1.7","3.1",".065","-1.0","-0.7","-1.7","0.2","0","1","1","0","0"
"171","Blake Griffin","PF","26","LAC","35","35","33.4","8.6","17.2",".499","0.2","0.5",".333","8.4","16.7",".504",".504","4.0","5.5",".727","1.5","6.9","8.4","4.9","0.8","0.5","2.4","2.7","21.4","1","22.1",".544",".030",".322","4.8","22.3","13.7","27.2","1.2","1.1","10.8","29.8","2.2","1.6","3.8",".156","1.7","1.6","3.3","1.6","0","0","0","1","1"
"172","Jorge Gutierrez","PG","27","CHO","12","0","5.3","0.5","0.9",".545","0.0","0.2",".000","0.5","0.8",".667",".545","0.8","0.9",".909","0.0","0.6","0.6","1.4","0.3","0.0","0.5","0.3","1.8","0","19.1",".694",".182","1.000","0.0","12.3","6.1","40.3","2.4","0.0","27.5","15.6","0.2","0.1","0.3",".201","-0.8","-2.4","-3.2","0.0","1","0","0","0","0"
"173","P.J. Hairston","SF","23","TOT","66","52","19.9","2.2","6.2",".355","1.1","3.7",".290","1.1","2.5",".449",".441","0.8","1.0",".781","0.4","2.3","2.6","0.6","0.5","0.2","0.6","2.1","6.2","0","6.9",".470",".591",".157","2.1","12.8","7.3","4.4","1.2","0.7","8.6","16.4","-0.6","1.1","0.6",".021","-2.7","-1.5","-4.2","-0.7","0","1","1","0","0"
"174","Jordan Hamilton","SF","25","NOP","11","4","27.6","4.5","10.5",".422","1.2","4.1",".289","3.3","6.5",".507",".478","1.3","1.9",".667","1.1","4.5","5.6","2.3","0.7","0.3","1.5","2.2","11.4","0","12.4",".499",".388",".181","4.2","18.9","11.3","12.9","1.3","0.8","12.0","20.7","0.0","0.2","0.2",".030","-1.2","-1.0","-2.2","0.0","0","0","1","0","0"
"175","Tyler Hansbrough","PF","30","CHO","44","0","7.8","0.7","1.6",".451","0.0","0.1",".667","0.7","1.5",".441",".465","0.9","1.5",".585","0.9","1.1","2.0","0.2","0.3","0.2","0.3","1.3","2.4","0","12.5",".522",".042",".915","12.6","15.8","14.2","3.5","1.8","1.7","10.8","14.7","0.5","0.5","1.0",".134","-2.6","-0.1","-2.7","-0.1","0","0","0","1","1"
"176","Tim Hardaway","SG","23","ATL","51","1","16.9","2.2","5.2",".430","0.9","2.8",".338","1.3","2.4",".537",".521","1.0","1.1",".893","0.1","1.5","1.7","1.0","0.4","0.1","0.5","0.9","6.4","0","11.7",".563",".536",".211","0.9","9.8","5.4","8.9","1.2","0.6","7.4","16.2","0.9","1.0","1.9",".105","-0.9","-1.2","-2.1","0.0","0","0","0","0","0"
"177","James Harden","SG","26","HOU","82","82","38.1","8.7","19.7",".439","2.9","8.0",".359","5.8","11.7",".494",".512","8.8","10.2",".860","0.8","5.3","6.1","7.5","1.7","0.6","4.6","2.8","29.0","0","25.3",".598",".406",".518","2.2","15.6","8.8","35.4","2.2","1.4","15.9","32.5","10.7","2.6","13.3",".204","7.1","-0.4","6.7","6.9","0","1","1","0","0"
"178","Maurice Harkless","SF","22","POR","78","14","18.7","2.5","5.3",".474","0.5","1.8",".279","2.0","3.5",".576",".522","0.9","1.4",".622","1.3","2.3","3.6","0.9","0.6","0.4","0.8","1.6","6.4","0","13.3",".541",".341",".270","7.5","13.3","10.4","6.9","1.7","1.9","11.9","15.6","1.6","1.3","2.9",".096","-0.4","0.2","-0.2","0.7","0","0","1","0","0"
"179","Justin Harper","PF","26","DET","5","0","7.0","0.8","2.0",".400","0.8","1.8",".444","0.0","0.2",".000",".600","0.2","0.4",".500","0.0","0.2","0.2","0.0","0.2","0.0","0.4","0.6","2.6","0","6.9",".597",".900",".200","0.0","3.2","1.6","0.0","1.4","0.0","15.5","16.0","0.0","0.0","0.0",".039","-1.3","-3.3","-4.6","0.0","0","0","0","1","0"
"180","Montrezl Harrell","PF","22","HOU","39","1","9.7","1.5","2.3",".644","0.0","0.0",".000","1.5","2.3",".652",".644","0.6","1.2",".522","0.6","1.0","1.7","0.4","0.3","0.3","0.4","1.2","3.6","0","14.6",".635",".011",".511","7.2","11.7","9.5","7.2","1.4","2.4","13.4","14.5","0.7","0.2","0.9",".118","-1.2","-0.7","-1.9","0.0","0","0","0","1","0"
"181","Devin Harris","PG","32","DAL","64","0","20.0","2.6","5.8",".447","0.8","2.5",".329","1.8","3.4",".532",".516","1.6","2.2",".721","0.3","1.9","2.2","1.8","0.9","0.2","1.0","1.9","7.6","0","13.1",".559",".422",".374","1.5","10.3","5.9","14.5","2.4","0.8","13.2","17.9","1.2","1.3","2.5",".095","-0.1","0.4","0.3","0.7","1","1","0","0","0"
"182","Gary Harris","SG","21","DEN","76","76","32.1","4.7","10.1",".469","1.4","3.9",".354","3.3","6.2",".543",".538","1.4","1.8",".820","0.7","2.2","2.9","1.9","1.3","0.2","1.3","1.9","12.3","1","12.7",".566",".388",".174","2.4","7.7","5.0","9.5","2.0","0.6","10.6","16.5","2.8","1.2","4.0",".079","0.9","-0.7","0.2","1.3","0","1","0","0","0"
"183","Joe Harris","SG","24","CLE","5","0","3.0","0.2","0.8",".250","0.2","0.8",".250","0.0","0.0",".000",".375","0.0","0.0",".000","0.0","0.6","0.6","0.4","0.0","0.0","0.2","0.2","0.6","0","3.4",".375","1.000",".000","0.0","22.5","11.3","18.2","0.0","0.0","20.0","15.1","0.0","0.0","0.0","-0.032","-5.0","-1.6","-6.6","0.0","0","1","0","0","0"
"184","Tobias Harris","PF","23","TOT","76","74","33.1","5.5","11.7",".469","1.1","3.1",".335","4.4","8.6",".518",".514","2.7","3.2",".831","1.3","5.4","6.7","2.2","0.9","0.5","1.4","2.0","14.7","0","16.2",".560",".269",".273","4.1","18.6","11.2","10.6","1.3","1.3","9.8","19.3","4.1","2.5","6.6",".126","0.7","0.4","1.0","1.9","0","0","1","1","0"
"185","Aaron Harrison","SG","21","CHO","21","0","4.4","0.2","0.9",".263","0.1","0.5",".300","0.1","0.4",".222",".342","0.2","0.6",".417","0.2","0.5","0.7","0.1","0.3","0.0","0.2","0.5","0.9","1","4.3",".371",".526",".632","4.7","13.1","8.8","3.0","3.2","0.0","14.1","13.7","-0.2","0.1","0.0","-0.014","-5.6","0.1","-5.5","-0.1","1","0","0","0","0"
"186","Udonis Haslem","PF","35","MIA","37","0","7.0","0.6","1.6",".377","0.0","0.2",".111","0.6","1.4",".423",".385","0.3","0.4",".750","0.3","1.8","2.0","0.4","0.1","0.1","0.1","0.7","1.6","1","9.1",".434",".148",".262","4.5","27.4","16.3","7.6","1.0","0.6","6.8","12.8","0.0","0.4","0.4",".072","-4.6","0.1","-4.5","-0.2","0","0","0","1","0"
"187","Spencer Hawes","PF","27","CHO","57","6","18.2","2.2","5.4",".405","0.7","1.8",".373","1.5","3.6",".422",".467","0.9","1.1",".831","0.9","3.4","4.3","1.9","0.4","0.5","1.0","1.9","6.0","1","12.4",".508",".333",".212","5.3","20.6","12.9","16.3","1.1","2.1","14.8","17.1","0.6","1.4","1.9",".090","-1.9","1.3","-0.6","0.4","0","0","0","1","1"
"188","Chuck Hayes","C","32","HOU","2","0","12.0","0.5","1.0",".500","0.0","0.0",".000","0.5","1.0",".500",".500","1.0","1.0","1.000","0.0","4.0","4.0","1.0","0.0","0.0","1.5","3.0","2.0","0","1.6",".694",".000","1.000","0.0","37.0","18.4","11.3","0.0","0.0","51.0","10.5","0.0","0.0","0.0","-0.016","-8.9","-0.6","-9.4","0.0","0","0","0","1","1"
"189","Gordon Hayward","SF","25","UTA","80","80","36.2","6.5","15.0",".433","1.8","5.1",".349","4.7","9.9",".477",".493","4.9","6.0",".824","0.8","4.2","5.0","3.7","1.2","0.3","2.5","2.3","19.7","1","18.3",".559",".341",".397","2.5","13.5","8.0","18.2","1.7","0.8","12.5","25.7","5.5","3.4","8.9",".147","2.6","-0.1","2.5","3.3","0","1","1","0","0"
"190","Gerald Henderson","SG","28","POR","72","0","19.9","3.2","7.3",".439","0.7","1.9",".353","2.6","5.5",".468",".484","1.6","2.0",".767","0.4","2.5","2.9","1.0","0.5","0.3","0.9","1.2","8.7","0","12.9",".526",".257",".276","2.3","13.7","8.0","8.2","1.4","1.0","10.3","20.2","1.0","1.0","2.0",".068","-1.9","-1.4","-3.3","-0.5","0","1","1","0","0"
"191","John Henson","C","25","MIL","57","1","16.8","2.9","5.1",".564","0.0","0.0",".000","2.9","5.1",".566",".564","1.2","2.1",".590","1.5","2.4","3.9","0.9","0.3","1.9","1.1","2.3","7.0","0","18.6",".580",".003",".402","10.4","15.8","13.2","9.0","1.0","9.7","15.7","19.1","1.2","1.1","2.3",".117","-1.5","3.1","1.6","0.9","0","0","0","1","1"
"192","Mario Hezonja","SF","20","ORL","79","9","17.9","2.3","5.3",".433","0.8","2.4",".349","1.4","2.9",".504",".513","0.6","0.7",".907","0.4","1.9","2.2","1.4","0.5","0.2","1.2","1.6","6.1","1","9.4",".541",".459",".129","2.2","11.8","6.9","11.2","1.4","1.0","18.0","16.9","-0.1","1.0","0.9",".029","-1.9","-0.9","-2.8","-0.3","0","1","0","0","0"
"193","Roy Hibbert","C","29","LAL","81","81","23.2","2.2","5.1",".443","0.0","0.0",".000","2.2","5.0",".445",".443","1.4","1.8",".807","1.6","3.3","4.9","1.2","0.4","1.4","0.9","3.1","5.9","1","11.2",".507",".005",".353","7.3","15.8","11.4","8.0","0.9","4.6","13.8","12.9","1.1","1.0","2.2",".056","-3.1","1.9","-1.3","0.3","0","0","0","0","1"
"194","J.J. Hickson","C","27","TOT","35","9","12.5","2.3","4.4",".516","0.0","0.0",".000","2.3","4.4",".519",".516","1.3","2.9",".447","1.1","2.7","3.8","0.7","0.4","0.4","0.7","1.3","5.9","0","16.8",".514",".006",".665","9.8","24.1","16.8","8.7","1.7","2.6","11.1","22.6","0.3","0.5","0.8",".088","-2.9","-0.1","-3.0","-0.1","0","0","0","1","1"
"195","Nene Hilario","PF","33","WAS","57","11","19.2","3.7","6.7",".544","0.0","0.1",".000","3.7","6.7",".549",".544","1.9","3.2",".578","0.9","3.6","4.5","1.7","0.9","0.5","1.3","2.7","9.2","0","16.8",".564",".008",".482","5.2","21.6","13.2","14.1","2.4","1.9","14.0","21.6","1.1","1.6","2.7",".120","-1.6","1.8","0.2","0.6","0","0","0","1","1"
"196","George Hill","PG","29","IND","74","73","34.1","4.4","10.0",".441","1.7","4.2",".408","2.7","5.7",".466",".528","1.5","2.0",".760","0.8","3.2","4.0","3.5","1.1","0.2","1.4","2.0","12.1","1","13.2",".555",".425",".203","2.5","10.3","6.5","15.5","1.6","0.5","11.1","15.8","3.4","2.8","6.2",".118","1.1","0.5","1.5","2.2","1","1","0","0","0"
"197","Jordan Hill","C","28","IND","73","11","20.7","3.8","7.5",".506","0.0","0.0",".000","3.8","7.5",".507",".506","1.2","1.7",".712","2.1","4.0","6.2","1.2","0.5","0.5","1.3","2.1","8.8","0","16.4",".534",".002",".228","11.3","21.2","16.3","9.5","1.2","2.0","13.2","20.3","1.6","2.3","3.9",".124","-1.7","0.9","-0.7","0.5","0","0","0","1","1"
"198","Solomon Hill","SF","24","IND","59","3","14.7","1.6","3.5",".447","0.4","1.3",".324","1.2","2.3",".515",".505","0.6","0.7",".857","0.7","2.2","2.8","1.0","0.6","0.2","0.6","1.2","4.2","0","12.2",".543",".356",".202","4.9","15.9","10.5","9.6","2.1","1.0","12.7","13.2","0.8","1.3","2.1",".117","-1.3","1.3","0.0","0.4","0","1","1","0","0"
"199","Darrun Hilliard","SG","22","DET","38","2","10.1","1.4","3.4",".397","0.5","1.3",".380","0.9","2.1",".407",".469","0.8","1.1",".725","0.1","1.1","1.2","0.7","0.2","0.0","0.5","0.7","4.0","0","10.7",".511",".382",".305","1.4","11.9","6.4","10.9","1.2","0.2","11.3","19.1","0.2","0.3","0.5",".066","-2.0","-1.6","-3.6","-0.2","0","1","0","0","0"
"200","Kirk Hinrich","PG","35","TOT","46","7","13.7","1.1","2.8",".380","0.5","1.3",".387","0.5","1.5",".373",".473","0.3","0.3",".938","0.2","1.3","1.5","1.6","0.3","0.0","0.7","1.4","3.0","0","7.2",".504",".481",".124","1.4","10.2","5.9","16.0","1.2","0.2","18.1","11.6","0.1","0.5","0.6",".044","-2.7","-1.0","-3.7","-0.3","1","1","0","0","0"
"201","Jrue Holiday","PG","25","NOP","65","23","28.2","6.3","14.4",".439","1.3","4.0",".336","5.0","10.4",".478",".485","2.8","3.3",".843","0.4","2.6","3.0","6.0","1.4","0.3","2.6","2.3","16.8","1","19.7",".529",".277",".231","1.6","10.5","5.9","37.3","2.4","1.0","14.0","28.9","2.2","1.2","3.4",".089","3.1","-1.3","1.7","1.7","1","0","0","0","0"
