"Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FGP","TH","THA","THP","TW","TWA","TWP","eFGP","FT","FTA","FTP","ORB","DRB","TRB","AST","STL","BLK","TOV","FOU","PTS","FA","PER","TSP","TPAr","FTr","ORBP","DRBP","TRBP","ASTP","STLP","BLKP","TOVP","USGP","OWS","DWS","WS","WSPFE","OBPM","DBPM","BPM","VORP","PG","SG","SF","PF","C"
"104","Andre Drummond","C","23","DET","13","13","29.9","6.2","12.2",".513","0.1","0.1","1.000","6.2","12.1",".510",".516","2.2","4.4",".509","3.4","10.4","13.8","1.2","1.2","1.1","2.2","2.5","14.8","0","20.9",".524",".006",".361","11.9","36.6","24.2","7.1","2.0","2.8","13.7","24.5","0.2","0.9","1.1",".136","-2.5","2.8","0.4","0.2","0","0","0","1","1"
"105","Jared Dudley","PF","31","PHO","14","7","25.1","3.1","6.2",".506","1.6","3.5",".469","1.5","2.7",".553",".638","1.1","1.9",".577","0.7","2.8","3.5","2.1","0.9","0.3","1.1","2.8","9.0","0","13.3",".640",".563",".299","2.9","12.5","7.5","12.2","1.6","0.9","14.0","13.5","0.6","0.2","0.8",".109","1.8","-0.2","1.6","0.3","0","0","1","1","0"
"106","Mike Dunleavy","SF","36","CLE","11","1","16.6","1.5","4.0",".364","0.8","2.7",".300","0.6","1.3",".500",".466","0.5","0.7",".750","0.1","2.0","2.1","0.9","0.4","0.2","0.5","1.5","4.3","0","6.8",".495",".682",".182","0.6","12.4","6.7","7.6","1.1","0.9","11.2","12.7","0.0","0.2","0.2",".050","-2.4","0.1","-2.2","0.0","0","1","1","0","0"
"107","Kris Dunn","PG","22","MIN","12","5","20.2","1.3","4.1",".327","0.3","0.9",".273","1.1","3.2",".342",".357","1.1","1.9",".565","0.5","2.4","2.9","3.3","1.3","0.3","1.3","2.4","4.0","0","9.0",".406",".224",".469","2.8","14.6","8.4","22.8","3.3","1.1","21.3","13.7","-0.1","0.3","0.1",".029","-2.4","1.1","-1.3","0.0","1","0","0","0","0"
"108","Kevin Durant","SF","28","GSW","13","13","35.0","10.1","17.6",".572","2.2","5.0",".431","7.9","12.6",".628",".633","5.6","6.8",".830","0.7","7.3","8.0","4.4","1.8","1.2","2.3","2.2","27.9","1","30.2",".678",".284",".384","2.3","22.1","12.6","20.4","2.4","2.7","10.1","28.0","2.1","0.6","2.7",".283","7.2","0.3","7.5","1.1","0","0","1","1","0"
"109","Henry Ellenson","PF","20","DET","5","0","2.8","0.2","0.6",".333","0.0","0.0",".000","0.2","0.6",".333",".333","0.0","0.0",".000","0.2","1.0","1.2","0.2","0.0","0.0","0.0","0.0","0.4","0","10.4",".333",".000",".000","7.5","37.6","22.5","9.9","0.0","0.0","0.0","9.6","0.0","0.0","0.0",".078","-6.1","1.5","-4.6","0.0","0","0","0","1","0"
"110","Monta Ellis","SG","31","IND","14","13","34.5","4.1","9.1",".453","0.6","2.1",".267","3.6","7.0",".510",".484","1.7","2.1",".828","0.2","3.6","3.8","4.7","1.5","0.7","2.9","2.5","10.6","0","10.7",".526",".234",".227","0.7","11.4","6.1","19.4","2.1","1.7","22.1","16.5","-0.1","0.4","0.3",".025","-2.3","0.2","-2.1","0.0","1","1","0","0","0"
"111","Joel Embiid","C","22","PHI","9","9","22.0","5.9","12.1",".486","1.1","2.2",".500","4.8","9.9",".483",".532","5.1","6.6",".780","2.0","5.6","7.6","1.2","0.4","2.2","4.2","3.6","18.0","0","23.5",".600",".183",".541","10.2","27.4","19.0","11.4","1.0","7.8","22.0","38.7","0.0","0.3","0.3",".063","-1.8","1.3","-0.5","0.1","0","0","0","0","1"
"112","James Ennis","SF","26","MEM","13","12","30.5","3.0","7.0",".429","1.0","3.0",".333","2.0","4.0",".500",".500","2.2","2.8",".806","1.8","3.9","5.7","1.3","1.0","0.2","1.1","3.3","9.2","0","11.8",".562",".429",".396","6.7","15.7","11.0","7.0","1.7","0.5","11.6","13.8","0.5","0.5","1.0",".126","0.3","1.5","1.8","0.4","0","1","1","0","0"
"113","Tyler Ennis","PG","22","HOU","12","0","9.4","1.4","3.3",".425","0.3","0.9",".364","1.1","2.4",".448",".475","0.1","0.2",".500","0.3","0.6","0.9","1.5","0.4","0.0","1.1","1.6","3.3","1","7.2",".477",".275",".050","4.0","7.1","5.5","23.5","2.2","0.0","24.1","20.5","-0.1","0.1","0.0","-0.017","-3.5","-2.6","-6.1","-0.1","1","0","0","0","0"
"114","Dante Exum","PG","21","UTA","15","6","23.4","2.9","6.8",".422","0.8","2.7",".293","2.1","4.1",".508",".480","1.1","1.3",".800","0.8","1.9","2.7","1.7","0.2","0.3","0.9","2.3","7.6","0","10.0",".514",".402",".196","4.0","8.9","6.5","11.6","0.5","1.1","11.2","17.0","0.2","0.3","0.5",".067","-0.6","-0.8","-1.3","0.1","1","1","0","0","0"
"115","Kenneth Faried","PF","27","DEN","13","5","24.2","3.2","6.6",".477","0.0","0.2",".000","3.2","6.4",".494",".477","2.7","3.8",".700","3.9","5.8","9.7","0.9","1.2","1.2","1.4","1.9","9.0","0","20.3",".542",".035",".581","18.0","24.8","21.5","5.9","2.5","3.8","14.3","16.8","0.6","0.6","1.1",".176","0.2","3.2","3.4","0.4","0","0","0","1","1"
"116","Jordan Farmar","PG","30","SAC","2","0","17.5","2.0","6.0",".333","2.0","4.5",".444","0.0","1.5",".000",".500","0.0","0.0",".000","0.5","1.0","1.5","4.5","1.0","0.0","1.5","0.5","6.0","0","15.3",".500",".750",".000","3.4","6.7","5.0","40.4","2.9","0.0","20.0","19.4","0.0","0.0","0.1",".070","1.9","-3.7","-1.8","0.0","1","0","0","0","0"
"117","Derrick Favors","PF","25","UTA","11","9","24.0","4.2","8.9",".469","0.1","0.2",".500","4.1","8.7",".469",".474","2.0","3.3",".611","1.5","5.2","6.6","0.5","1.0","1.0","1.3","2.3","10.5","0","16.5",".505",".020",".367","7.1","24.1","15.8","4.0","2.2","3.4","11.0","23.1","0.0","0.5","0.5",".095","-4.1","1.2","-2.9","-0.1","0","0","0","1","1"
"118","Kay Felder","PG","21","CLE","4","0","8.0","1.0","3.0",".333","0.0","0.3",".000","1.0","2.8",".364",".333","1.3","1.5",".833","0.3","1.3","1.5","1.3","0.0","0.0","0.5","0.5","3.3","0","11.0",".444",".083",".500","3.4","16.1","10.0","22.8","0.0","0.0","12.0","22.5","0.0","0.0","0.0",".046","-4.4","-1.8","-6.2","0.0","1","0","0","0","0"
"119","Cristiano Felicio","C","24","CHI","10","0","9.7","1.0","2.2",".455","0.0","0.0",".000","1.0","2.2",".455",".455","0.3","0.4",".750","1.3","1.7","3.0","0.5","0.2","0.0","0.4","1.3","2.3","1","11.1",".484",".000",".182","14.2","18.5","16.4","7.3","1.0","0.0","14.4","12.3","0.1","0.1","0.2",".103","-1.3","0.0","-1.3","0.0","0","0","0","0","1"
"120","Raymond Felton","PG","32","LAC","14","0","16.9","2.0","4.2",".475","0.8","1.5",".524","1.2","2.7",".447",".568","0.3","0.4",".667","0.2","1.3","1.5","1.4","0.8","0.4","0.9","1.2","5.1","1","11.4",".576",".356",".102","1.5","8.2","4.9","11.7","2.3","1.7","16.3","13.9","0.1","0.4","0.6",".112","-0.3","2.1","1.8","0.2","1","1","0","0","0"
"121","Yogi Ferrell","PG","23","BRK","6","0","17.0","2.0","5.0",".400","0.8","2.7",".313","1.2","2.3",".500",".483","1.3","2.0",".667","0.5","0.8","1.3","2.7","0.2","0.2","1.5","1.3","6.2","0","9.7",".524",".533",".400","3.1","5.2","4.1","23.3","0.5","0.7","20.3","18.4","0.0","0.0","0.0",".006","-1.9","-3.7","-5.6","-0.1","1","0","0","0","0"
"122","Dorian Finney-Smith","SF","23","DAL","11","6","14.7","1.0","2.7",".367","0.4","1.5",".235","0.6","1.2",".538",".433","0.6","0.8",".778","0.6","1.4","2.0","0.3","0.5","0.2","0.4","1.1","3.0","0","7.9",".486",".567",".300","4.6","11.3","7.7","3.0","1.9","1.2","10.5","11.0","0.0","0.2","0.2",".061","-4.3","1.4","-2.8","0.0","0","0","1","1","0"
"123","Bryn Forbes","SG","23","SAS","7","0","5.6","0.4","1.3",".333","0.0","0.6",".000","0.4","0.7",".600",".333","0.1","0.1","1.000","0.0","0.3","0.3","0.1","0.1","0.0","0.0","0.6","1.0","0","2.5",".371",".444",".111","0.0","5.8","2.9","3.7","1.3","0.0","0.0","11.2","0.0","0.0","0.0","-0.011","-3.9","-1.3","-5.2","0.0","1","0","0","0","0"
"124","Evan Fournier","SG","24","ORL","13","13","33.8","5.7","13.6",".418","1.9","5.3",".362","3.8","8.3",".454",".489","3.5","4.2",".833","0.4","2.5","2.8","2.9","1.0","0.0","2.2","2.7","16.8","0","13.3",".543",".390",".305","1.2","7.9","4.5","15.5","1.5","0.0","12.6","23.5","0.3","0.3","0.6",".065","0.8","-2.1","-1.4","0.1","0","1","1","0","0"
"125","Randy Foye","SG","33","BRK","7","1","17.4","1.6","5.3",".297","1.0","3.6",".280","0.6","1.7",".333",".392","0.9","1.0",".857","0.0","2.0","2.0","3.0","0.1","0.0","1.4","1.3","5.0","1","5.8",".437",".676",".189","0.0","12.1","6.0","24.6","0.4","0.0","20.0","17.4","-0.1","0.0","-0.1","-0.052","-3.9","-3.2","-7.1","-0.2","1","1","0","0","0"
"126","Tim Frazier","PG","26","NOP","14","14","30.4","4.1","9.4",".443","0.8","2.4",".324","3.4","6.9",".485",".485","2.2","2.6",".838","0.6","2.9","3.5","7.6","0.9","0.3","2.4","3.1","11.3","0","14.8",".536",".260",".282","2.0","10.3","6.1","38.8","1.4","0.8","18.8","18.8","0.5","0.3","0.7",".082","-0.2","-1.5","-1.7","0.0","1","0","0","0","0"
"127","Channing Frye","C","33","CLE","10","0","18.4","3.9","9.2",".424","2.8","6.0",".467","1.1","3.2",".344",".576","0.4","0.4","1.000","0.6","2.5","3.1","0.7","0.3","0.9","0.8","1.9","11.0","0","17.9",".587",".652",".043","3.6","14.0","9.0","6.4","0.8","3.8","7.9","24.0","0.3","0.2","0.6",".146","2.4","-1.1","1.3","0.2","0","0","0","1","1"
"128","Danilo Gallinari","SF","28","DEN","13","13","36.2","4.7","12.1",".389","1.8","5.2",".353","2.8","6.8",".416",".465","5.7","6.5",".881","0.6","3.9","4.5","2.2","0.6","0.4","1.5","1.0","16.9","1","14.7",".567",".433",".535","1.9","11.3","6.7","9.5","0.8","0.8","9.3","19.1","1.0","0.3","1.3",".133","1.4","-0.8","0.6","0.3","0","0","1","0","0"
"129","Langston Galloway","PG","25","NOP","14","0","20.9","3.6","9.2",".395","1.8","4.6",".391","1.9","4.6",".400",".492","0.7","0.9",".769","0.4","2.4","2.8","1.6","1.1","0.1","0.7","1.4","9.8","1","13.8",".508",".496",".101","1.8","12.5","7.1","12.5","2.5","0.3","6.9","21.9","0.0","0.3","0.3",".052","0.0","-1.0","-1.0","0.1","1","1","0","0","0"
"130","Marc Gasol","C","32","MEM","12","12","32.5","6.3","15.4",".411","1.4","3.5",".405","4.9","11.9",".413",".457","3.4","4.4",".774","0.8","5.1","5.8","3.5","0.7","1.3","2.1","2.1","17.5","0","17.2",".504",".227",".286","2.7","19.0","10.6","21.0","1.1","3.9","10.7","27.1","0.2","0.6","0.8",".100","-0.2","2.2","2.0","0.4","0","0","0","0","1"
"131","Pau Gasol","C","36","SAS","13","13","25.8","5.0","10.0",".500","0.4","1.0",".385","4.6","9.0",".513",".519","1.5","2.4",".645","1.3","5.8","7.1","2.6","0.3","1.4","1.1","1.9","11.9","1","19.5",".540",".100",".238","5.8","25.4","15.6","17.4","0.6","4.7","8.9","21.7","0.6","0.5","1.1",".151","0.5","2.9","3.3","0.5","0","0","0","1","1"
"132","Rudy Gay","SF","30","SAC","13","13","34.5","7.2","15.1",".480","1.2","2.8",".417","6.1","12.3",".494",".518","4.8","5.9",".818","0.7","5.5","6.2","2.7","1.3","0.9","2.2","2.6","20.5","1","20.4",".579",".184",".393","2.4","18.5","10.5","14.4","1.9","2.4","11.2","26.1","0.9","0.4","1.2",".131","1.7","0.2","1.9","0.4","0","0","1","1","0"
"133","Michael Gbinije","SG","24","DET","3","0","3.3","0.0","1.0",".000","0.0","0.7",".000","0.0","0.3",".000",".000","0.7","0.7","1.000","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.3","0.7","0","-1.3",".258",".667",".667","0.0","0.0","0.0","12.7","0.0","0.0","0.0","17.4","0.0","0.0","0.0","-0.115","-6.9","-6.1","-13.0","0.0","0","0","1","0","0"
"134","Alonzo Gee","SF","29","DEN","3","0","4.3","0.0","0.3",".000","0.0","0.0",".000","0.0","0.3",".000",".000","0.7","1.3",".500","0.3","0.7","1.0","0.3","0.0","0.0","0.0","1.0","0.7","1","4.3",".362",".000","4.000","8.5","16.0","12.4","9.9","0.0","0.0","0.0","8.9","0.0","0.0","0.0",".062","-3.6","-0.4","-4.0","0.0","0","1","1","0","0"
"135","Paul George","SF","26","IND","11","11","34.7","7.6","16.6",".459","2.5","6.1",".403","5.2","10.5",".491",".533","3.3","3.5",".923","1.2","5.8","7.0","3.5","1.8","0.5","3.1","2.5","21.0","0","20.0",".577",".366",".213","3.8","18.4","11.1","16.9","2.6","1.3","14.5","26.9","0.5","0.4","0.9",".114","2.6","-0.3","2.3","0.4","0","0","1","1","0"
"136","Jonathan Gibson","G","29","DAL","2","0","26.0","5.5","11.0",".500","2.5","6.0",".417","3.0","5.0",".600",".614","5.0","7.0",".714","0.0","5.0","5.0","3.0","1.5","0.0","5.0","4.0","18.5","1","19.5",".657",".545",".636","0.0","23.5","10.9","24.3","3.0","0.0","26.2","34.5","0.0","0.1","0.1",".095","0.8","0.7","1.4","0.0","0","1","0","0","0"
"137","Taj Gibson","PF","31","CHI","14","14","28.2","5.3","10.1",".525","0.0","0.0",".000","5.3","10.1",".525",".525","1.2","1.9",".654","2.6","5.3","7.9","1.2","0.7","1.1","1.9","2.1","11.8","1","16.7",".541",".000",".184","9.9","19.8","14.9","6.9","1.3","3.0","14.6","19.3","0.4","0.6","1.0",".115","-1.1","1.6","0.5","0.2","0","0","0","1","1"
"138","Manu Ginobili","SG","39","SAS","12","0","18.7","2.8","6.6",".418","1.3","2.9",".429","1.5","3.7",".409",".513","1.1","1.2",".929","0.3","2.3","2.6","2.3","0.8","0.3","1.5","1.5","7.8","1","13.7",".552",".443",".177","1.5","14.2","7.9","19.1","2.1","1.2","17.4","21.2","0.1","0.3","0.4",".075","0.3","0.4","0.7","0.2","0","1","1","0","0"
"139","Rudy Gobert","C","24","UTA","15","15","30.7","3.5","5.7",".624","0.0","0.0",".000","3.5","5.7",".624",".624","2.9","4.5",".632","3.0","7.5","10.5","1.1","0.7","2.3","1.7","3.3","9.9","0","19.5",".648",".000",".800","11.5","27.2","19.5","5.9","1.3","6.1","17.9","14.5","1.0","0.9","2.0",".204","-0.1","4.6","4.5","0.8","0","0","0","0","1"
"140","Archie Goodwin","SG","22","NOP","3","0","10.0","0.7","1.7",".400","0.3","0.7",".500","0.3","1.0",".333",".500","3.3","3.3","1.000","0.0","0.0","0.0","0.3","0.0","0.3","0.0","0.3","5.0","0","20.1",".798",".400","2.000","0.0","0.0","0.0","4.7","0.0","2.7","0.0","13.8","0.2","0.0","0.2",".288","2.4","-4.1","-1.7","0.0","1","1","0","0","0"
"141","Aaron Gordon","SF","21","ORL","13","8","27.5","4.1","9.7",".421","0.9","2.8",".324","3.2","6.8",".461",".468","1.3","2.0",".654","1.1","3.6","4.7","2.2","1.2","0.7","1.2","2.0","10.4","0","13.7",".491",".294",".206","4.1","14.3","9.1","13.5","2.2","1.9","9.8","19.2","0.1","0.4","0.5",".071","-1.0","1.2","0.2","0.2","0","0","1","1","0"
"142","Eric Gordon","SG","28","HOU","13","8","32.0","5.7","13.6",".418","3.1","7.8",".396","2.6","5.8",".447",".531","2.1","2.5",".844","0.5","3.0","3.5","2.5","0.7","0.5","1.8","2.5","16.5","0","14.3",".563",".571",".181","1.6","10.7","6.1","12.2","1.1","1.4","11.2","22.3","0.6","0.2","0.8",".096","1.7","-2.4","-0.7","0.1","0","1","0","0","0"
"143","Marcin Gortat","C","32","WAS","12","12","34.8","4.7","8.0",".583","0.0","0.0",".000","4.7","8.0",".583",".583","2.2","3.3",".667","3.3","9.3","12.5","1.7","0.4","1.3","1.6","3.3","11.5","0","16.9",".610",".000",".406","10.3","30.7","20.3","7.1","0.6","3.1","14.4","13.8","0.8","0.4","1.2",".140","0.0","1.5","1.4","0.4","0","0","0","0","1"
"144","Treveon Graham","SG","23","CHO","3","1","13.3","0.7","1.3",".500","0.3","0.7",".500","0.3","0.7",".500",".625","0.0","0.0",".000","0.0","1.7","1.7","0.7","0.0","0.0","0.0","3.3","1.7","0","2.1",".625",".500",".000","0.0","13.0","6.5","6.8","0.0","0.0","0.0","4.4","0.0","0.0","0.1",".089","-3.3","-0.3","-3.5","0.0","0","1","1","0","0"
"145","Jerami Grant","SF","22","TOT","13","0","17.7","2.4","5.0",".477","0.5","1.2",".467","1.8","3.8",".480",".531","0.9","2.0",".462","0.2","2.5","2.6","0.2","0.5","1.3","0.6","1.8","6.2","1","11.2",".530",".231",".400","1.0","15.0","8.1","1.9","1.3","5.8","9.5","15.7","0.0","0.4","0.4",".077","-4.9","1.3","-3.6","-0.1","0","0","1","1","0"
"146","Jerian Grant","PG","24","CHI","9","2","14.0","1.7","5.3",".313","0.4","1.8",".250","1.2","3.6",".344",".354","1.1","1.1","1.000","0.2","1.6","1.8","1.6","1.2","0.1","0.2","1.0","4.9","0","13.8",".420",".333",".208","1.7","11.8","6.7","16.1","4.4","0.6","3.7","18.5","0.1","0.2","0.3",".119","-0.5","1.5","1.0","0.1","1","1","0","0","0"
"147","Danny Green","SG","29","SAS","5","5","24.6","2.6","5.6",".464","1.8","4.2",".429","0.8","1.4",".571",".625","0.0","0.0",".000","0.2","2.2","2.4","2.6","1.4","0.8","0.8","2.0","7.0","0","14.4",".625",".750",".000","0.9","10.1","5.5","15.7","2.9","2.8","12.5","12.0","0.2","0.2","0.4",".145","2.4","2.2","4.6","0.2","0","1","1","0","0"
"148","Draymond Green","PF","26","GSW","13","13","33.7","3.8","9.3",".405","1.2","3.5",".333","2.6","5.8",".447",".467","2.2","2.8",".778","1.8","7.3","9.1","6.8","2.2","1.7","1.9","2.8","10.8","0","18.7",".515",".372",".298","6.1","23.0","14.9","25.7","3.2","3.9","15.4","15.8","0.8","0.7","1.5",".165","1.5","3.8","5.3","0.8","0","0","1","1","0"
"149","Gerald Green","SG","31","BOS","10","0","10.9","1.5","4.7",".319","0.7","2.4",".292","0.8","2.3",".348",".394","0.4","0.4","1.000","0.4","1.6","2.0","1.5","0.1","0.1","0.6","1.1","4.1","1","8.6",".420",".511",".085","3.9","15.7","9.8","21.1","0.5","0.7","11.0","22.3","-0.1","0.0","0.0","-0.016","-2.7","-2.8","-5.4","-0.1","0","1","1","0","0"
"150","JaMychal Green","PF","26","MEM","13","13","28.0","3.3","7.3",".453","0.6","2.0",".308","2.7","5.3",".507",".495","1.3","1.6",".810","1.8","4.3","6.2","0.9","0.5","0.7","1.6","4.0","8.5","1","9.7",".532",".274",".221","7.6","18.7","13.0","5.6","0.9","2.3","16.8","15.6","0.1","0.5","0.6",".074","-2.5","1.7","-0.8","0.1","0","0","0","1","0"
"151","Jeff Green","SF","30","ORL","13","5","21.6","2.5","7.5",".340","0.9","3.5",".267","1.6","4.0",".404",".402","1.8","2.2",".821","0.6","2.6","3.2","1.2","0.2","0.5","0.8","1.4","7.8","1","9.5",".462",".464",".289","2.9","13.2","7.9","9.3","0.5","1.6","8.4","19.1","0.0","0.2","0.2",".028","-2.6","-1.4","-4.0","-0.1","0","1","1","0","0"
"152","Blake Griffin","PF","27","LAC","14","14","33.1","7.6","15.6",".486","0.1","1.1",".133","7.4","14.5",".512",".491","6.3","7.9",".793","2.0","7.4","9.4","4.2","1.3","0.6","1.7","2.8","21.6","1","25.9",".566",".069",".509","6.9","24.1","15.8","22.0","1.9","1.4","8.3","27.9","1.7","1.0","2.7",".278","4.1","3.1","7.2","1.1","0","0","0","1","1"
"153","Justin Hamilton","C","26","BRK","13","2","23.3","3.4","6.5",".524","1.8","4.0",".442","1.6","2.5",".656",".661","0.5","0.7",".778","1.1","3.6","4.7","0.7","0.7","0.5","0.7","1.9","9.1","0","15.2",".671",".619",".107","4.8","16.4","10.5","4.6","1.4","1.5","9.3","13.5","0.7","0.1","0.8",".127","1.7","-0.5","1.2","0.2","0","0","0","1","1"
"154","A.J. Hammons","C","24","DAL","5","0","3.0","0.6","1.0",".600","0.2","0.2","1.000","0.4","0.8",".500",".700","0.4","0.4","1.000","0.4","0.6","1.0","0.2","0.0","0.4","0.0","0.2","1.8","0","37.9",".765",".200",".400","14.1","24.4","18.9","13.7","0.0","12.5","0.0","18.4","0.1","0.0","0.1",".463","6.5","6.0","12.5","0.1","0","0","0","0","1"
"155","Tim Hardaway","SG","24","ATL","13","0","21.5","4.5","9.2",".496","1.6","4.7",".344","2.9","4.5",".655",".584","1.6","2.5",".656","0.3","1.8","2.1","1.5","0.3","0.1","0.6","0.5","12.3","0","17.6",".601",".513",".269","1.6","8.7","5.3","11.2","0.7","0.3","5.7","21.6","0.7","0.3","1.0",".178","2.7","-1.9","0.9","0.2","0","0","0","0","0"
"156","James Harden","PG","27","HOU","13","13","36.7","8.9","19.1",".468","3.1","8.2",".377","5.8","10.9",".535",".548","7.8","9.5",".821","1.5","6.2","7.8","12.5","1.3","0.2","5.2","2.6","28.7","0","31.0",".617",".427",".496","4.7","19.4","12.0","58.4","1.8","0.5","18.2","33.3","2.7","0.4","3.1",".310","11.8","0.4","12.2","1.7","1","1","0","0","0"
"157","Maurice Harkless","SF","23","POR","15","15","30.3","4.7","9.6",".493","1.5","3.7",".393","3.3","5.9",".557",".569","0.6","0.7",".818","1.6","3.4","5.0","0.9","0.6","0.7","1.1","2.3","11.5","0","13.2",".581",".389",".076","5.7","11.9","8.8","4.4","1.0","1.8","9.7","15.9","0.6","0.1","0.7",".070","0.4","-1.3","-0.9","0.1","0","0","1","0","0"
"158","Montrezl Harrell","PF","23","HOU","6","0","13.0","2.8","5.2",".548","0.0","0.0",".000","2.8","5.2",".548",".548","0.5","0.8",".600","2.2","2.2","4.3","1.2","0.3","0.7","1.7","1.5","6.2","0","18.6",".557",".000",".161","18.7","19.0","18.9","14.7","1.3","4.2","23.1","23.8","0.1","0.1","0.1",".085","-0.8","1.1","0.2","0.0","0","0","0","1","0"
"159","Gary Harris","SG","22","DEN","5","4","22.8","4.2","9.2",".457","0.8","2.6",".308","3.4","6.6",".515",".500","1.6","2.4",".667","0.6","2.6","3.2","2.4","0.4","0.2","1.2","2.0","10.8","0","13.9",".527",".283",".261","2.9","11.9","7.5","17.7","0.9","0.7","10.5","21.1","0.1","0.1","0.2",".094","0.0","-1.4","-1.4","0.0","0","1","0","0","0"
"160","Joe Harris","SG","25","BRK","13","0","24.0","3.4","7.8",".436","1.5","4.7",".311","1.9","3.1",".625",".530","0.8","1.2",".667","0.3","2.5","2.8","1.5","0.8","0.2","1.4","2.5","9.0","0","9.3",".544",".604",".149","1.3","10.8","6.0","9.4","1.5","0.5","14.3","17.0","0.0","0.1","0.1",".016","-1.2","-1.3","-2.5","0.0","0","1","0","0","0"
"161","Tobias Harris","PF","24","DET","14","14","33.4","6.3","13.3",".473","1.1","3.4",".340","5.1","9.9",".518",".516","3.0","3.2",".933","0.4","4.4","4.8","1.5","0.9","0.6","1.7","2.1","16.7","0","15.8",".569",".253",".242","1.3","13.7","7.5","7.5","1.3","1.5","10.4","22.0","0.5","0.6","1.1",".113","0.2","0.7","0.9","0.3","0","0","1","1","0"
"162","Aaron Harrison","SG","22","CHO","1","0","3.0","0.0","1.0",".000","0.0","0.0",".000","0.0","1.0",".000",".000","0.0","0.0",".000","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1","1.9",".000",".000",".000","0.0","34.8","17.5","42.6","0.0","0.0","0.0","14.7","0.0","0.0","0.0","-0.157","-11.9","1.2","-10.7","0.0","1","0","0","0","0"
"163","Andrew Harrison","SG","22","MEM","12","2","24.2","1.8","5.5",".318","0.6","2.7",".219","1.2","2.8",".412",".371","2.2","2.8",".788","0.3","1.7","2.0","3.1","1.3","0.3","1.7","3.5","6.3","0","7.8",".466",".485",".500","1.6","8.4","4.9","20.1","2.7","1.0","19.9","15.7","-0.1","0.4","0.3",".046","-2.4","1.3","-1.1","0.1","1","1","0","0","0"
"164","Udonis Haslem","PF","36","MIA","2","0","8.5","0.0","1.5",".000","0.0","0.0",".000","0.0","1.5",".000",".000","0.0","0.0",".000","0.5","1.5","2.0","0.5","0.5","0.0","0.0","2.5","0.0","1","-2.9",".000",".000",".000","6.1","18.9","12.4","7.6","3.0","0.0","0.0","7.8","0.0","0.0","0.0","-0.039","-8.5","4.0","-4.5","0.0","0","0","0","1","0"
"165","Spencer Hawes","PF","28","CHO","11","0","17.0","3.3","6.5",".500","0.2","1.0",".182","3.1","5.5",".557",".514","0.6","0.8",".778","1.5","3.5","4.9","2.0","0.5","0.8","1.5","1.2","7.4","1","17.8",".533",".153",".125","9.0","21.2","15.1","19.9","1.6","4.1","17.4","21.7","0.1","0.4","0.4",".113","-1.3","3.3","2.0","0.2","0","0","0","1","1"
"166","Gordon Hayward","SF","26","UTA","9","9","36.0","6.8","17.0",".399","1.3","5.4",".245","5.4","11.6",".471",".438","4.8","5.2",".915","0.8","6.8","7.6","3.8","0.6","0.1","2.3","2.1","19.7","1","17.0",".510",".320",".307","2.5","21.0","12.0","19.1","0.8","0.2","10.8","28.7","0.2","0.4","0.6",".089","0.5","-0.7","-0.2","0.2","0","1","1","0","0"
"167","Gerald Henderson","SG","29","PHI","13","13","24.5","4.2","8.6",".482","0.6","1.8",".348","3.5","6.8",".517",".518","1.1","1.5",".737","0.6","2.1","2.7","1.4","1.0","0.2","0.9","2.1","10.0","0","12.7",".540",".205",".170","2.8","9.2","6.1","9.6","2.0","0.7","9.1","18.4","0.2","0.2","0.4",".056","-1.1","-0.8","-1.9","0.0","0","1","1","0","0"
"168","John Henson","C","26","MIL","11","4","16.5","2.0","3.8",".524","0.0","0.0",".000","2.0","3.8",".524",".524","0.8","1.4",".600","1.5","4.0","5.5","0.9","0.5","0.8","1.3","3.2","4.8","0","11.6",".545",".000",".357","9.7","25.8","17.8","8.1","1.4","4.2","22.4","15.0","0.0","0.3","0.3",".076","-3.5","1.9","-1.6","0.0","0","0","0","1","1"
"169","Juan Hernangomez","PF","21","DEN","11","0","11.2","1.2","2.2",".542","0.5","1.0",".545","0.6","1.2",".538",".667","0.6","1.1",".583","0.5","2.3","2.7","0.5","0.3","0.2","0.5","1.3","3.5","0","12.7",".666",".458",".500","4.5","21.1","13.1","6.0","1.2","1.2","14.6","11.7","0.2","0.1","0.4",".137","-0.4","0.5","0.2","0.1","0","0","0","0","0"
"170","Willy Hernangomez","C","22","NYK","10","0","12.2","2.2","4.0",".550","0.0","0.0",".000","2.2","4.0",".550",".550","0.4","0.9",".444","1.4","2.5","3.9","0.4","0.4","0.4","1.4","1.3","4.8","0","13.7",".546",".000",".225","12.4","22.0","17.2","5.1","1.6","2.7","24.2","20.6","-0.1","0.1","0.0",".011","-3.8","-0.6","-4.4","-0.1","0","0","0","0","1"
"171","Mario Hezonja","SF","21","ORL","9","0","15.4","2.2","7.2",".308","0.6","3.1",".179","1.7","4.1",".405",".346","0.6","0.8",".714","0.3","1.9","2.2","1.0","0.4","0.2","1.2","0.9","5.6","0","3.8",".367",".431",".108","2.2","13.3","7.6","11.1","1.5","1.1","13.9","25.6","-0.5","0.1","-0.4","-0.139","-6.9","-1.9","-8.8","-0.2","0","1","0","0","0"
